code,current_or_latest_name,first_date,last_date,trading_day_count,raw_trading_day_count,markets,available_year_count,raw_available_year_count,latest_close,latest_marcap,status_inferred,profile_path
035930,에스이아이채MF,1999-10-25,2001-07-12,161,451,KOSDAQ,3,3,10600,8036920000,inactive_or_delisted_like,atlas/symbol_profiles/035/035930.json
035940,에스이아이주,1999-12-06,2000-07-26,92,226,KOSDAQ,2,2,8310,6980400000,inactive_or_delisted_like,atlas/symbol_profiles/035/035940.json
035950,케이알,1999-12-21,2009-08-20,2347,2384,KOSDAQ,11,11,15,1452573510,inactive_or_delisted_like,atlas/symbol_profiles/035/035950.json
035960,바이오시스,1999-12-03,2004-04-06,1041,1059,KOSDAQ,6,6,10,56304380,inactive_or_delisted_like,atlas/symbol_profiles/035/035960.json
035970,교보그로쓰,1999-10-29,2000-08-16,148,208,KOSDAQ,2,2,4810,19378047000,inactive_or_delisted_like,atlas/symbol_profiles/035/035970.json
035980,교보 본드,1999-10-29,2000-08-16,87,208,KOSDAQ,2,2,5270,29954521900,inactive_or_delisted_like,atlas/symbol_profiles/035/035980.json
036000,예림당,1999-11-30,2026-06-22,6541,6544,KOSDAQ,28,28,3300,76013114100,active_like,atlas/symbol_profiles/036/036000.json
036010,아비코전자,2002-07-03,2026-06-22,5913,5915,KOSDAQ,25,25,10740,142766111160,active_like,atlas/symbol_profiles/036/036010.json
036020,한아시스템,1999-12-03,2005-04-01,1265,1306,KOSDAQ,7,7,20,65758720,inactive_or_delisted_like,atlas/symbol_profiles/036/036020.json
036030,케이티알파,1999-12-24,2026-06-22,6526,6526,KOSDAQ,28,28,4400,215684845200,active_like,atlas/symbol_profiles/036/036030.json
036040,마이다스전일,1999-11-12,2000-07-31,155,188,KOSDAQ,2,2,6600,43536900000,inactive_or_delisted_like,atlas/symbol_profiles/036/036040.json
036060,한강기금,1999-12-15,2004-09-23,1168,1172,KOSPI,6,6,895,113360700000,inactive_or_delisted_like,atlas/symbol_profiles/036/036060.json
036090,위지트,1999-12-10,2026-06-22,6346,6536,KOSDAQ,28,28,1340,52881887300,active_like,atlas/symbol_profiles/036/036090.json
036120,서울평가정보,1999-12-07,2026-06-22,6498,6539,KOSDAQ,28,28,1558,54755910000,active_like,atlas/symbol_profiles/036/036120.json
036170,에이치엠넥스,1999-12-22,2026-06-22,6474,6529,KOSDAQ,28,28,3600,220916253600,active_like,atlas/symbol_profiles/036/036170.json
036180,지더블유바이텍,1999-12-21,2026-03-16,5728,6463,KOSDAQ,27,28,2,186929048,inactive_or_delisted_like,atlas/symbol_profiles/036/036180.json
036190,금화피에스시,2000-12-26,2026-06-22,6277,6283,KOSDAQ,27,27,31100,186600000000,active_like,atlas/symbol_profiles/036/036190.json
036200,유니셈,1999-12-10,2026-06-22,6533,6536,KOSDAQ,28,28,10740,329333755020,active_like,atlas/symbol_profiles/036/036200.json
036210,태산엘시디,1999-11-16,2014-04-10,3421,3564,KOSDAQ,16,16,11,235465989,inactive_or_delisted_like,atlas/symbol_profiles/036/036210.json
036220,오상헬스케어,2007-06-05,2026-06-22,2707,2763,KOSDAQ,13,13,6130,87716720080,active_like,atlas/symbol_profiles/036/036220.json
036260,이매진아시아,1999-12-10,2021-02-10,4721,5225,KOSDAQ,22,23,15,656672565,inactive_or_delisted_like,atlas/symbol_profiles/036/036260.json
036270,헤쎄나,2000-01-20,2009-06-16,2136,2319,KOSDAQ,10,10,15,372271545,inactive_or_delisted_like,atlas/symbol_profiles/036/036270.json
036280,뉴켐진스템셀,1999-12-21,2009-04-23,2213,2301,KOSDAQ,11,11,110,3070462450,inactive_or_delisted_like,atlas/symbol_profiles/036/036280.json
036300,실크자산 1,1999-11-18,2000-08-30,157,205,KOSDAQ,2,2,5150,36536675000,inactive_or_delisted_like,atlas/symbol_profiles/036/036300.json
036310,크린2호,1999-11-16,2000-08-23,84,198,KOSDAQ,2,2,5400,20150640000,inactive_or_delisted_like,atlas/symbol_profiles/036/036310.json
036328,티와이홀딩스우,2020-09-22,2026-06-22,1405,1406,KOSPI,7,7,2945,3460224805,active_like,atlas/symbol_profiles/036/036328.json
036330,리젠트자산1,1999-10-06,2000-08-11,130,218,KOSDAQ,2,2,4240,41682295200,inactive_or_delisted_like,atlas/symbol_profiles/036/036330.json
036360,3SOFT,2001-01-18,2009-04-28,2005,2045,KOSDAQ,9,9,5,219263970,inactive_or_delisted_like,atlas/symbol_profiles/036/036360.json
036390,대신불펀드일,1999-09-29,2000-08-09,213,215,KOSPI,2,2,3950,115221895000,inactive_or_delisted_like,atlas/symbol_profiles/036/036390.json
036400,마이다스테크,1999-11-12,2000-08-23,171,198,KOSDAQ,2,2,4600,27131260000,inactive_or_delisted_like,atlas/symbol_profiles/036/036400.json
036420,콘텐트리중앙,2000-03-23,2026-06-12,6431,6468,KOSDAQ|KOSPI,27,27,4995,96215228460,active_like,atlas/symbol_profiles/036/036420.json
036430,다임전환일호,2000-02-14,2000-08-11,94,208,KOSDAQ,1,2,2910,2804076000,inactive_or_delisted_like,atlas/symbol_profiles/036/036430.json
036440,다임보험일호,1999-12-20,2000-08-11,88,208,KOSDAQ,2,2,4490,2753717000,inactive_or_delisted_like,atlas/symbol_profiles/036/036440.json
036460,한국가스공사,1999-12-15,2026-06-22,6533,6533,KOSPI,28,28,33500,3092485500000,active_like,atlas/symbol_profiles/036/036460.json
036480,대성미생물,2000-04-06,2026-06-22,6442,6460,KOSDAQ,27,27,6150,23370000000,active_like,atlas/symbol_profiles/036/036480.json
036490,SK머티리얼즈,1999-12-14,2021-11-26,5419,5439,KOSDAQ,23,23,402900,4249657451700,inactive_or_delisted_like,atlas/symbol_profiles/036/036490.json
036500,에스에스컴텍,1999-12-14,2017-05-10,4213,4300,KOSDAQ,19,19,28,984022172,inactive_or_delisted_like,atlas/symbol_profiles/036/036500.json
036530,SNT홀딩스,2000-03-07,2026-06-22,6464,6480,KOSDAQ|KOSPI,27,27,49950,814379105700,active_like,atlas/symbol_profiles/036/036530.json
036540,SFA반도체,2001-05-02,2026-06-22,6202,6202,KOSDAQ,26,26,7050,1159445136150,active_like,atlas/symbol_profiles/036/036540.json
036550,에이스디지텍,2003-01-07,2011-07-27,2128,2144,KOSDAQ,9,9,16450,381742170950,inactive_or_delisted_like,atlas/symbol_profiles/036/036550.json
036560,KZ정밀,1999-12-28,2026-06-22,6513,6524,KOSDAQ,28,28,11640,183330000000,active_like,atlas/symbol_profiles/036/036560.json
036570,NC,2000-07-11,2026-06-22,6396,6396,KOSDAQ|KOSPI,27,27,260500,5612217731000,active_like,atlas/symbol_profiles/036/036570.json
036580,팜스코,1999-10-25,2026-06-22,6570,6570,KOSPI,28,28,2490,91452578070,active_like,atlas/symbol_profiles/036/036580.json
036585,팜스코우B,1999-10-25,2013-05-23,3106,3376,KOSPI,15,15,6000,6730578000,inactive_or_delisted_like,atlas/symbol_profiles/036/036585.json
036590,케이엔티,2001-05-10,2005-04-15,960,970,KOSDAQ,5,5,5,117544470,inactive_or_delisted_like,atlas/symbol_profiles/036/036590.json
036600,지니웍스,2000-01-11,2005-04-01,1258,1283,KOSDAQ,6,6,35,206663695,inactive_or_delisted_like,atlas/symbol_profiles/036/036600.json
036610,지디코프,1999-12-07,2009-06-16,2239,2347,KOSDAQ,11,11,15,194550255,inactive_or_delisted_like,atlas/symbol_profiles/036/036610.json
036620,감성코퍼레이션,2000-01-11,2026-06-22,6518,6518,KOSDAQ,27,27,4375,395953998125,active_like,atlas/symbol_profiles/036/036620.json
036630,세종텔레콤,2000-01-04,2026-06-22,6347,6523,KOSDAQ,27,27,7150,71500000000,active_like,atlas/symbol_profiles/036/036630.json
036640,HRS,2000-05-30,2026-06-22,6423,6425,KOSDAQ,27,27,4680,76540464000,active_like,atlas/symbol_profiles/036/036640.json
036650,실크자산2,1999-12-24,2000-09-15,114,180,KOSDAQ,2,2,3660,13764894000,inactive_or_delisted_like,atlas/symbol_profiles/036/036650.json
036660,플러스프로핏,2000-06-15,2009-11-19,2202,2333,KOSDAQ,10,10,10,261827860,inactive_or_delisted_like,atlas/symbol_profiles/036/036660.json
036670,삼양케이씨아이,2001-01-03,2026-06-22,6278,6281,KOSDAQ,26,26,5100,57477000000,active_like,atlas/symbol_profiles/036/036670.json
036690,코맥스,2000-01-18,2024-03-21,5966,6513,KOSDAQ,25,27,2885,45885746130,active_like,atlas/symbol_profiles/036/036690.json
036710,심텍홀딩스,2000-01-04,2026-06-22,6463,6523,KOSDAQ,27,27,4900,258855994600,active_like,atlas/symbol_profiles/036/036710.json
036720,한빛네트,2001-11-08,2004-04-07,583,591,KOSDAQ,4,4,5,58822105,inactive_or_delisted_like,atlas/symbol_profiles/036/036720.json
036760,KNS홀딩스,1999-12-10,2009-04-22,2184,2307,KOSDAQ,11,11,10,140478190,inactive_or_delisted_like,atlas/symbol_profiles/036/036760.json
036780,알바트로스3,1999-12-27,2000-09-29,85,194,KOSDAQ,2,2,5490,10239399000,inactive_or_delisted_like,atlas/symbol_profiles/036/036780.json
036790,자강,1999-12-16,2009-05-14,2237,2317,KOSDAQ,11,11,5,167313815,inactive_or_delisted_like,atlas/symbol_profiles/036/036790.json
036800,나이스정보통신,2000-05-04,2026-06-22,6409,6442,KOSDAQ,27,27,28200,256620000000,active_like,atlas/symbol_profiles/036/036800.json
036810,에프에스티,2000-01-18,2026-06-22,6511,6513,KOSDAQ,27,27,30250,654906117250,active_like,atlas/symbol_profiles/036/036810.json
036820,BET,1999-12-10,2005-04-20,1261,1313,KOSDAQ,7,7,25,163334650,inactive_or_delisted_like,atlas/symbol_profiles/036/036820.json
036825,BET우,2003-10-02,2005-04-20,326,384,KOSDAQ,3,3,30,4999980,inactive_or_delisted_like,atlas/symbol_profiles/036/036825.json
036830,솔브레인홀딩스,2000-01-18,2026-06-22,6481,6513,KOSDAQ|KOSDAQ GLOBAL,27,27,40800,836562424800,active_like,atlas/symbol_profiles/036/036830.json
036840,히스토스템,1999-12-24,2011-09-14,2826,2897,KOSDAQ,13,13,55,1632138475,inactive_or_delisted_like,atlas/symbol_profiles/036/036840.json
036850,나리지*온,1999-11-25,2010-06-28,2297,2626,KOSDAQ,12,12,5400,90742696200,inactive_or_delisted_like,atlas/symbol_profiles/036/036850.json
036870,장인환1호,1999-11-30,2000-09-27,184,202,KOSPI,2,2,4060,75021492000,inactive_or_delisted_like,atlas/symbol_profiles/036/036870.json
036880,맥시스템,1999-12-07,2005-03-30,1253,1302,KOSDAQ,7,7,10,33539880,inactive_or_delisted_like,atlas/symbol_profiles/036/036880.json
036890,진성티이씨,2000-07-20,2026-06-22,6387,6390,KOSDAQ,27,27,14230,313524225290,active_like,atlas/symbol_profiles/036/036890.json
036900,택산아이엔씨,2000-01-11,2005-04-22,1130,1297,KOSDAQ,6,6,5,203538265,inactive_or_delisted_like,atlas/symbol_profiles/036/036900.json
036910,세원텔레콤,1999-11-11,2004-05-31,1094,1111,KOSDAQ,6,6,15,693211215,inactive_or_delisted_like,atlas/symbol_profiles/036/036910.json
036920,지앤에스티,1999-12-21,2013-05-06,3159,3309,KOSDAQ,15,15,24,319751448,inactive_or_delisted_like,atlas/symbol_profiles/036/036920.json
036930,주성엔지니어링,1999-12-24,2026-06-22,6525,6526,KOSDAQ|KOSDAQ GLOBAL,28,28,197900,9198613845900,active_like,atlas/symbol_profiles/036/036930.json
036950,유리중립일,1999-11-15,2000-09-19,112,215,KOSDAQ,2,2,5340,15381870000,inactive_or_delisted_like,atlas/symbol_profiles/036/036950.json
036960,유리피아이일,1999-11-16,2000-09-19,145,215,KOSDAQ,2,2,4950,11668635000,inactive_or_delisted_like,atlas/symbol_profiles/036/036960.json
036970,리젠트성장1,1999-11-26,2000-09-08,124,200,KOSDAQ,2,2,3750,6693037500,inactive_or_delisted_like,atlas/symbol_profiles/036/036970.json
037010,넷컴스토리지,1999-12-22,2004-04-07,1041,1048,KOSDAQ,6,6,5,112705475,inactive_or_delisted_like,atlas/symbol_profiles/037/037010.json
037020,한와이어리스,1999-11-16,2011-04-22,2763,2828,KOSDAQ,13,13,1,16614628,inactive_or_delisted_like,atlas/symbol_profiles/037/037020.json
037030,파워넷,1999-12-24,2026-06-22,3181,3366,KOSDAQ,16,16,4810,122717491520,active_like,atlas/symbol_profiles/037/037030.json
037040,실크자산3,2000-01-06,2000-10-09,98,199,KOSDAQ,1,2,4010,11100482000,inactive_or_delisted_like,atlas/symbol_profiles/037/037040.json
037060,시큐어소프트,2001-08-16,2007-04-03,1342,1394,KOSDAQ,7,7,10,340285300,inactive_or_delisted_like,atlas/symbol_profiles/037/037060.json
037070,파세코,2000-01-04,2026-06-22,6519,6523,KOSDAQ,27,27,6210,124200000000,active_like,atlas/symbol_profiles/037/037070.json
037110,JS,2000-07-11,2010-04-30,2359,2426,KOSDAQ,11,11,30,126511620,inactive_or_delisted_like,atlas/symbol_profiles/037/037110.json
037120,한신코퍼,1999-11-18,2004-10-20,1172,1205,KOSDAQ,6,6,100,1435967700,inactive_or_delisted_like,atlas/symbol_profiles/037/037120.json
037150,CJ인터넷,1999-12-24,2011-02-24,2758,2776,KOSDAQ,13,13,22050,502767849150,inactive_or_delisted_like,atlas/symbol_profiles/037/037150.json
037180,알바트로스 4,2000-03-02,2000-10-25,93,188,KOSDAQ,1,1,4950,11836440000,inactive_or_delisted_like,atlas/symbol_profiles/037/037180.json
037190,이글5호,2000-01-28,2000-10-25,121,188,KOSDAQ,1,1,3460,21828794000,inactive_or_delisted_like,atlas/symbol_profiles/037/037190.json
037200,다산씨앤아이,1999-12-28,2003-06-18,842,847,KOSDAQ,5,5,10,231622610,inactive_or_delisted_like,atlas/symbol_profiles/037/037200.json
037220,넥스텔,1999-11-25,2005-04-08,1307,1316,KOSDAQ,7,7,5,184978335,inactive_or_delisted_like,atlas/symbol_profiles/037/037220.json
037230,한국팩키지,1999-12-21,2026-06-22,6511,6529,KOSDAQ,28,28,1507,44909092789,active_like,atlas/symbol_profiles/037/037230.json
037240,평안물산,1999-12-14,2012-05-31,2957,3083,KOSDAQ,14,14,40,68568000,inactive_or_delisted_like,atlas/symbol_profiles/037/037240.json
037250,대흥멀티통신,1999-12-07,2004-05-10,1068,1079,KOSDAQ,6,6,5,175474370,inactive_or_delisted_like,atlas/symbol_profiles/037/037250.json
037270,YG PLUS,2003-08-01,2026-06-22,5626,5647,KOSPI,24,24,3545,225685724950,active_like,atlas/symbol_profiles/037/037270.json
037280,시스컴,2000-02-29,2003-03-28,741,753,KOSDAQ,4,4,20,50000000,inactive_or_delisted_like,atlas/symbol_profiles/037/037280.json
037320,시노펙스그린테크,2002-09-17,2012-02-28,2305,2361,KOSDAQ,11,11,503,38082506747,inactive_or_delisted_like,atlas/symbol_profiles/037/037320.json
037330,인지디스플레,1999-12-15,2026-06-22,6528,6534,KOSDAQ,28,28,1020,44762928480,active_like,atlas/symbol_profiles/037/037330.json
037340,씨엘인터내셔널,1999-12-14,2016-09-07,4095,4137,KOSDAQ,18,18,37,2066337557,inactive_or_delisted_like,atlas/symbol_profiles/037/037340.json
037350,성도이엔지,2000-01-11,2026-06-22,6512,6518,KOSDAQ,27,27,10140,154229400000,active_like,atlas/symbol_profiles/037/037350.json
037360,KTB전환형1,2000-01-13,2000-11-01,143,215,KOSDAQ,1,1,3500,38594500000,inactive_or_delisted_like,atlas/symbol_profiles/037/037360.json
037370,EG,2000-01-11,2026-06-22,6516,6518,KOSDAQ,27,27,3330,28721156760,active_like,atlas/symbol_profiles/037/037370.json
037380,에이원마이크로,2000-01-27,2012-01-31,2610,2972,KOSDAQ,13,13,3,66428361,inactive_or_delisted_like,atlas/symbol_profiles/037/037380.json
037400,우리엔터프라이즈,1999-12-16,2026-06-22,6530,6532,KOSDAQ,28,28,756,19824849576,active_like,atlas/symbol_profiles/037/037400.json
037410,코리아링크,1999-12-21,2003-04-15,800,810,KOSDAQ,5,5,10,135200000,inactive_or_delisted_like,atlas/symbol_profiles/037/037410.json
037430,리젠트프로1,1999-12-24,2000-10-23,124,209,KOSDAQ,2,2,2980,11974563800,inactive_or_delisted_like,atlas/symbol_profiles/037/037430.json
037440,희림,2000-02-03,2026-06-22,6478,6501,KOSDAQ,27,27,4175,58126333125,active_like,atlas/symbol_profiles/037/037440.json
037460,삼지전자,1999-12-16,2026-06-22,6531,6532,KOSDAQ,28,28,41150,671507180300,active_like,atlas/symbol_profiles/037/037460.json
037480,박현주2성장,2000-01-28,2000-11-21,199,201,KOSPI,1,1,2720,153607104000,inactive_or_delisted_like,atlas/symbol_profiles/037/037480.json
037490,박현주자산1,2000-01-28,2000-11-15,195,203,KOSDAQ,1,1,3300,159013470000,inactive_or_delisted_like,atlas/symbol_profiles/037/037490.json
037500,굿라이프5MF,2000-02-25,2004-11-19,665,1225,KOSDAQ,5,6,5420,10124560000,inactive_or_delisted_like,atlas/symbol_profiles/037/037500.json
037510,굿라이프10-MF,2000-02-25,2009-11-09,1262,2449,KOSDAQ,10,11,4755,3570054000,inactive_or_delisted_like,atlas/symbol_profiles/037/037510.json
037520,유리아이피일,2000-02-29,2000-09-19,126,185,KOSDAQ,1,2,2850,1043385000,inactive_or_delisted_like,atlas/symbol_profiles/037/037520.json
037530,유리배분일,2000-01-14,2000-09-19,132,185,KOSDAQ,1,2,4790,7987804000,inactive_or_delisted_like,atlas/symbol_profiles/037/037530.json
037540,네스테크,1999-12-21,2011-11-25,2890,2951,KOSDAQ,13,13,34,2165882008,inactive_or_delisted_like,atlas/symbol_profiles/037/037540.json
037550,DL이앤씨우,2002-01-17,2026-06-22,3618,4761,KOSDAQ|KOSPI,16,16,49300,104119184300,active_like,atlas/symbol_profiles/037/037550.json
037560,LG헬로비전,2012-11-09,2026-06-22,3309,3340,KOSPI,15,15,1966,152260536590,active_like,atlas/symbol_profiles/037/037560.json
037600,씨모스,1999-12-24,2004-03-23,1030,1035,KOSDAQ,6,6,10,237092960,inactive_or_delisted_like,atlas/symbol_profiles/037/037600.json
037620,미래에셋증권,2006-02-15,2016-12-20,2689,2710,KOSPI,11,12,20500,2342860355500,inactive_or_delisted_like,atlas/symbol_profiles/037/037620.json
037630,에스비엠,1999-12-24,2013-07-23,3251,3360,KOSDAQ,15,15,1500,22260508500,inactive_or_delisted_like,atlas/symbol_profiles/037/037630.json
037640,대경테크노스,1999-12-24,2005-01-21,1238,1245,KOSDAQ,7,7,15,324000000,inactive_or_delisted_like,atlas/symbol_profiles/037/037640.json
037650,성진산업,1999-12-24,2005-04-04,1235,1292,KOSDAQ,7,7,30,25705080,inactive_or_delisted_like,atlas/symbol_profiles/037/037650.json
037670,엘리트1호,2000-01-13,2000-10-26,170,200,KOSDAQ,1,1,2590,17066287000,inactive_or_delisted_like,atlas/symbol_profiles/037/037670.json
037700,토자이홀딩스,1999-12-27,2011-10-11,2845,2915,KOSDAQ,13,13,55,2714121300,inactive_or_delisted_like,atlas/symbol_profiles/037/037700.json
037710,광주신세계,2002-02-07,2026-06-22,6006,6010,KOSPI,25,25,34800,265425585600,active_like,atlas/symbol_profiles/037/037710.json
037730,3R,2000-07-25,2004-04-21,901,915,KOSDAQ,5,5,30,1514099220,inactive_or_delisted_like,atlas/symbol_profiles/037/037730.json
037740,디지텔,2000-03-03,2002-07-05,548,570,KOSDAQ,3,3,50,697551000,inactive_or_delisted_like,atlas/symbol_profiles/037/037740.json
037750,엔써,2000-11-09,2004-04-12,813,837,KOSDAQ,5,5,5,77466125,inactive_or_delisted_like,atlas/symbol_profiles/037/037750.json
037760,쎄니트,2000-04-07,2026-06-22,6436,6458,KOSDAQ,27,27,2430,82213998030,active_like,atlas/symbol_profiles/037/037760.json
037770,박현주3성장,2000-02-25,2000-12-06,146,199,KOSDAQ,1,1,3800,76007600000,inactive_or_delisted_like,atlas/symbol_profiles/037/037770.json
037780,박현주4성장,2000-02-25,2000-12-06,184,199,KOSDAQ,1,1,3120,137985432000,inactive_or_delisted_like,atlas/symbol_profiles/037/037780.json
037830,글로포스트,2002-02-05,2010-02-08,1839,1985,KOSDAQ,9,9,10,397922840,inactive_or_delisted_like,atlas/symbol_profiles/037/037830.json
037950,엘컴텍,2000-08-24,2026-06-22,6061,6366,KOSDAQ,27,27,2760,46615028280,active_like,atlas/symbol_profiles/037/037950.json
038010,제일테크노스,2000-01-11,2026-06-22,6483,6518,KOSDAQ,27,27,5820,52380000000,active_like,atlas/symbol_profiles/038/038010.json
038020,월드그랜드1,2000-01-12,2000-11-15,154,215,KOSDAQ,1,1,2520,24500952000,inactive_or_delisted_like,atlas/symbol_profiles/038/038020.json
038030,박현주5호,2000-02-25,2000-12-11,193,199,KOSDAQ,1,1,3560,148639612000,inactive_or_delisted_like,atlas/symbol_profiles/038/038030.json
038050,트래픽 ITS,2002-01-10,2004-04-21,549,558,KOSDAQ,3,3,25,534164325,inactive_or_delisted_like,atlas/symbol_profiles/038/038050.json
038060,루멘스,2006-08-08,2026-06-22,4898,4898,KOSDAQ,21,21,836,40214165684,active_like,atlas/symbol_profiles/038/038060.json
038070,서린바이오,2005-10-25,2026-06-22,5095,5095,KOSDAQ,22,22,4810,44736251560,active_like,atlas/symbol_profiles/038/038070.json
038100,아이엠아이티,2000-01-13,2005-04-07,1248,1284,KOSDAQ,6,6,5,20679940,inactive_or_delisted_like,atlas/symbol_profiles/038/038100.json
038110,에코플라스틱,2000-03-23,2026-06-22,6464,6468,KOSDAQ,27,27,2130,87690758100,active_like,atlas/symbol_profiles/038/038110.json
038120,AD모터스,2000-08-24,2013-01-29,2997,3080,KOSDAQ,14,14,9,836435340,inactive_or_delisted_like,atlas/symbol_profiles/038/038120.json
038160,팍스넷,2016-08-01,2021-08-20,900,1244,KOSDAQ,6,6,63,771143688,inactive_or_delisted_like,atlas/symbol_profiles/038/038160.json
038270,옵티멈전환일,2000-01-28,2000-10-27,100,192,KOSPI,1,1,4090,109556866800,inactive_or_delisted_like,atlas/symbol_profiles/038/038270.json
038280,벤처코스닥MF,2000-03-17,2002-12-23,630,686,KOSDAQ,3,4,3360,44983008000,inactive_or_delisted_like,atlas/symbol_profiles/038/038280.json
038290,마크로젠,2000-02-22,2026-06-22,6488,6489,KOSDAQ,27,27,12600,136601640000,active_like,atlas/symbol_profiles/038/038290.json
038310,마이다스전이,2000-01-28,2000-11-03,103,203,KOSDAQ,1,1,2510,8059610000,inactive_or_delisted_like,atlas/symbol_profiles/038/038310.json
038320,어울림정보,2002-04-23,2012-09-07,2428,2580,KOSDAQ,11,11,8,187909848,inactive_or_delisted_like,atlas/symbol_profiles/038/038320.json
038340,MIT,2001-11-22,2025-03-27,4176,5762,KOSDAQ,20,25,70,2269742440,inactive_or_delisted_like,atlas/symbol_profiles/038/038340.json
038370,KTB벤처1MF,2000-03-17,2002-12-18,592,686,KOSDAQ,3,4,5200,47745360000,inactive_or_delisted_like,atlas/symbol_profiles/038/038370.json
038380,LX홀딩스1우,2000-02-25,2026-06-22,1361,1450,KOSDAQ|KOSPI,7,8,7670,11238735950,active_like,atlas/symbol_profiles/038/038380.json
038390,레드캡투어,2000-02-01,2026-06-22,6503,6503,KOSDAQ,27,27,9730,162693598060,active_like,atlas/symbol_profiles/038/038390.json
038400,외환카드,2001-12-21,2004-01-29,513,544,KOSPI,4,4,3505,223969500000,inactive_or_delisted_like,atlas/symbol_profiles/038/038400.json
038410,트라이콤,2006-07-25,2009-04-22,659,679,KOSDAQ,4,4,5,58301690,inactive_or_delisted_like,atlas/symbol_profiles/038/038410.json
038420,씨엔씨엔터,2000-08-08,2007-08-28,1689,1741,KOSDAQ,8,8,170,991536050,inactive_or_delisted_like,atlas/symbol_profiles/038/038420.json
038460,바이오스마트,2000-06-22,2026-06-22,6377,6409,KOSDAQ,27,27,2665,67356654430,active_like,atlas/symbol_profiles/038/038460.json
038480,박현주6호,2000-03-17,2001-01-03,181,200,KOSDAQ,2,2,3660,105274410000,inactive_or_delisted_like,atlas/symbol_profiles/038/038480.json
038500,삼표시멘트,2001-02-01,2026-06-22,6144,6263,KOSDAQ|KOSDAQ GLOBAL,26,26,9430,1017650765580,active_like,atlas/symbol_profiles/038/038500.json
038520,화인썬트로닉,2000-03-03,2003-03-06,725,735,KOSDAQ,4,4,50,516522000,inactive_or_delisted_like,atlas/symbol_profiles/038/038520.json
038530,케이바이오랩스,2000-06-09,2026-06-22,6269,6418,KOSDAQ,27,27,814,18838295366,active_like,atlas/symbol_profiles/038/038530.json
038540,상상인,2000-08-18,2026-06-22,6335,6370,KOSDAQ,27,27,2060,113976324780,active_like,atlas/symbol_profiles/038/038540.json
038580,미래하이1호,2000-03-31,2001-01-09,154,202,KOSDAQ,2,2,4660,82571472000,inactive_or_delisted_like,atlas/symbol_profiles/038/038580.json
038620,위즈코프,2000-05-04,2026-06-22,6424,6441,KOSDAQ,27,27,1981,30004014033,active_like,atlas/symbol_profiles/038/038620.json
038680,에스넷,2000-04-27,2026-06-22,6445,6445,KOSDAQ,27,27,3115,62027879830,active_like,atlas/symbol_profiles/038/038680.json
038690,에이스일렉,2000-06-29,2010-04-16,2396,2424,KOSDAQ,11,11,30,403707780,inactive_or_delisted_like,atlas/symbol_profiles/038/038690.json
038710,BRN사이언스,2002-02-19,2011-05-06,2245,2288,KOSDAQ,10,10,40,609046760,inactive_or_delisted_like,atlas/symbol_profiles/038/038710.json
038720,유일엔시스,2001-01-18,2013-04-30,2956,3047,KOSDAQ,13,13,6,117231786,inactive_or_delisted_like,atlas/symbol_profiles/038/038720.json
038760,KTB전환형41,2000-03-31,2001-01-16,140,202,KOSDAQ,2,2,3730,23716086000,inactive_or_delisted_like,atlas/symbol_profiles/038/038760.json
038770,글로벌하이1,2000-03-30,2000-12-18,146,195,KOSDAQ,1,2,3000,14143500000,inactive_or_delisted_like,atlas/symbol_profiles/038/038770.json
038810,포이보스,2000-05-12,2009-04-10,2118,2202,KOSDAQ,10,10,25,128644625,inactive_or_delisted_like,atlas/symbol_profiles/038/038810.json
038830,케이엠에스,2000-08-31,2009-08-07,2095,2207,KOSDAQ,10,10,5,56179210,inactive_or_delisted_like,atlas/symbol_profiles/038/038830.json
038870,에코심플렉스,2001-05-29,2026-06-22,6138,6183,KOSDAQ,26,26,1710,23965562790,active_like,atlas/symbol_profiles/038/038870.json
038880,아이에이,2000-04-27,2026-06-09,5926,6445,KOSDAQ,26,27,670,25173318390,active_like,atlas/symbol_profiles/038/038880.json
038920,지이엔에프,2000-07-06,2009-05-28,2132,2194,KOSDAQ,10,10,200,1739532600,inactive_or_delisted_like,atlas/symbol_profiles/038/038920.json
038940,박현주7성장,2000-03-31,2001-01-18,181,202,KOSDAQ,2,2,3340,72062504000,inactive_or_delisted_like,atlas/symbol_profiles/038/038940.json
038950,파인디지털,2000-05-04,2026-06-22,6441,6441,KOSDAQ,27,27,3000,30632295000,active_like,atlas/symbol_profiles/038/038950.json
038960,현주컴퓨터,2001-05-15,2005-05-10,965,983,KOSDAQ,5,5,30,888000000,inactive_or_delisted_like,atlas/symbol_profiles/038/038960.json
038980,이지클럽,2000-07-05,2005-09-09,1214,1277,KOSDAQ,6,6,5,13461685,inactive_or_delisted_like,atlas/symbol_profiles/038/038980.json
038990,넥스콘테크,2000-05-23,2012-10-31,3074,3084,KOSDAQ,13,13,16500,288669612000,inactive_or_delisted_like,atlas/symbol_profiles/038/038990.json
039000,써미트,2002-01-31,2004-04-12,512,537,KOSDAQ,3,3,60,34153680,inactive_or_delisted_like,atlas/symbol_profiles/039/039000.json
039010,현대에이치티,2000-07-20,2026-06-22,6390,6390,KOSDAQ,27,27,8380,72277500000,active_like,atlas/symbol_profiles/039/039010.json
039020,이건홀딩스,2000-05-04,2026-06-22,6434,6441,KOSDAQ,27,27,2980,67302432820,active_like,atlas/symbol_profiles/039/039020.json
