code,current_or_latest_name,first_date,last_date,trading_day_count,raw_trading_day_count,markets,available_year_count,raw_available_year_count,latest_close,latest_marcap,status_inferred,profile_path
080420,모다이노칩,2005-12-06,2026-06-22,5065,5065,KOSDAQ,22,22,1507,120140484354,active_like,atlas/symbol_profiles/080/080420.json
080470,성창오토텍,2006-11-03,2026-06-22,4839,4839,KOSDAQ,21,21,2930,21389000000,active_like,atlas/symbol_profiles/080/080470.json
080520,오디텍,2007-10-08,2026-06-22,4612,4612,KOSDAQ,20,20,2910,32948233470,active_like,atlas/symbol_profiles/080/080520.json
080530,코디,2010-01-05,2026-06-22,3469,4052,KOSDAQ,16,17,2335,25923578625,active_like,atlas/symbol_profiles/080/080530.json
080580,오킨스전자,2014-12-24,2026-06-22,2818,2818,KOSDAQ,13,13,17010,358757144550,active_like,atlas/symbol_profiles/080/080580.json
080720,한국유니온제약,2018-07-26,2024-10-11,1527,1938,KOSDAQ,7,9,2725,21562456300,active_like,atlas/symbol_profiles/080/080720.json
081000,일진다이아,2004-12-22,2026-06-22,5268,5303,KOSPI,23,23,9990,141887720250,active_like,atlas/symbol_profiles/081/081000.json
081150,티플랙스,2009-04-23,2026-06-22,4229,4229,KOSDAQ,18,18,2710,65767369420,active_like,atlas/symbol_profiles/081/081150.json
081180,쎄크,2025-04-28,2026-06-22,279,279,KOSDAQ,2,2,7250,63985128750,active_like,atlas/symbol_profiles/081/081180.json
081580,성우전자,2007-10-12,2026-06-22,4608,4608,KOSDAQ,20,20,2375,36831839625,active_like,atlas/symbol_profiles/081/081580.json
081660,미스토홀딩스,2010-09-28,2026-06-22,3867,3870,KOSPI,17,17,38200,2028108288000,active_like,atlas/symbol_profiles/081/081660.json
082210,옵트론텍,2005-06-24,2026-06-22,5157,5179,KOSDAQ,22,22,1337,46745972210,active_like,atlas/symbol_profiles/082/082210.json
082270,젬백스,2005-06-24,2026-06-22,5179,5179,KOSDAQ,22,22,12200,540084276600,active_like,atlas/symbol_profiles/082/082270.json
082640,동양생명,2009-10-08,2026-06-22,4112,4112,KOSPI,18,18,7630,1190757493030,active_like,atlas/symbol_profiles/082/082640.json
082660,코스나인,2005-10-05,2024-08-07,4614,5109,KOSDAQ,20,22,480,47827617120,active_like,atlas/symbol_profiles/082/082660.json
082740,한화엔진,2011-01-04,2026-06-22,3791,3801,KOSPI,16,16,56100,4681384666200,active_like,atlas/symbol_profiles/082/082740.json
082800,비보존 제약,2005-11-18,2026-06-22,5060,5077,KOSDAQ,22,22,2990,181551801340,active_like,atlas/symbol_profiles/082/082800.json
082850,우리바이오,2005-07-29,2026-06-22,5153,5154,KOSDAQ,22,22,1190,57663327820,active_like,atlas/symbol_profiles/082/082850.json
082920,비츠로셀,2009-10-28,2026-06-22,3825,4098,KOSDAQ|KOSDAQ GLOBAL,18,18,43000,1949597511000,active_like,atlas/symbol_profiles/082/082920.json
083310,엘오티베큠,2005-10-05,2026-06-22,5109,5109,KOSDAQ,22,22,10770,191814055410,active_like,atlas/symbol_profiles/083/083310.json
083420,그린케미칼,2005-10-20,2026-06-22,5072,5098,KOSPI,22,22,4595,110280000000,active_like,atlas/symbol_profiles/083/083420.json
083450,GST,2006-02-01,2026-06-22,5026,5026,KOSDAQ,21,21,56000,1032080000000,active_like,atlas/symbol_profiles/083/083450.json
083470,이엠앤아이,2008-09-18,2026-06-22,3404,4378,KOSDAQ,17,19,946,20187951234,active_like,atlas/symbol_profiles/083/083470.json
083500,에프엔에스테크,2017-02-27,2026-06-22,2282,2282,KOSDAQ,10,10,17990,149431722230,active_like,atlas/symbol_profiles/083/083500.json
083550,케이엠,2005-12-20,2026-06-22,5055,5055,KOSDAQ,22,22,2640,35788275600,active_like,atlas/symbol_profiles/083/083550.json
083640,인콘,2005-12-27,2026-06-22,4966,5050,KOSDAQ,22,22,1192,18528531440,active_like,atlas/symbol_profiles/083/083640.json
083650,비에이치아이,2005-12-02,2026-06-22,5067,5067,KOSDAQ,22,22,60800,1881418000000,active_like,atlas/symbol_profiles/083/083650.json
083660,CSA 코스믹,2006-07-25,2026-06-22,4483,4908,KOSDAQ,21,21,264,16586977176,active_like,atlas/symbol_profiles/083/083660.json
083790,CG인바이츠,2006-01-06,2026-06-22,5043,5043,KOSDAQ,21,21,1033,79431690006,active_like,atlas/symbol_profiles/083/083790.json
083930,아바코,2005-10-11,2026-06-22,5105,5105,KOSDAQ,22,22,12540,184052702460,active_like,atlas/symbol_profiles/083/083930.json
084010,대한제강,2005-10-31,2026-06-22,5082,5091,KOSPI,22,22,8270,284253098920,active_like,atlas/symbol_profiles/084/084010.json
084110,휴온스글로벌,2006-12-19,2026-06-22,4783,4807,KOSDAQ,21,21,24600,311431375200,active_like,atlas/symbol_profiles/084/084110.json
084180,수성웹툰,2005-12-16,2026-06-22,4624,5057,KOSDAQ,22,22,479,8657581557,active_like,atlas/symbol_profiles/084/084180.json
084370,유진테크,2006-01-17,2026-06-22,5036,5036,KOSDAQ|KOSDAQ GLOBAL,21,21,187300,4292174666600,active_like,atlas/symbol_profiles/084/084370.json
084440,유비온,2014-01-21,2026-06-22,2682,3046,KONEX|KOSDAQ,13,13,967,18501051107,active_like,atlas/symbol_profiles/084/084440.json
084650,랩지노믹스,2013-07-01,2026-06-22,3119,3183,KONEX|KOSDAQ,14,14,851,63178231490,active_like,atlas/symbol_profiles/084/084650.json
084670,동양고속,2005-07-25,2026-06-22,5153,5158,KOSPI,22,22,31850,92223872650,active_like,atlas/symbol_profiles/084/084670.json
084680,이월드,2005-07-26,2026-06-22,5145,5157,KOSPI,22,22,1144,162226284792,active_like,atlas/symbol_profiles/084/084680.json
084690,대상홀딩스,2005-08-17,2026-06-22,5142,5142,KOSPI,22,22,7830,283544172540,active_like,atlas/symbol_profiles/084/084690.json
084695,대상홀딩스우,2005-08-17,2026-06-22,4977,5142,KOSPI,22,22,12550,11464199100,active_like,atlas/symbol_profiles/084/084695.json
084730,팅크웨어,2006-05-19,2026-06-22,4952,4952,KOSDAQ,21,21,6900,76655025600,active_like,atlas/symbol_profiles/084/084730.json
084850,아이티엠반도체,2019-11-07,2026-06-22,1624,1624,KOSDAQ|KOSDAQ GLOBAL,8,8,9800,222292753200,active_like,atlas/symbol_profiles/084/084850.json
084870,TBH글로벌,2005-12-19,2026-06-22,5056,5056,KOSPI,22,22,1847,37786398832,active_like,atlas/symbol_profiles/084/084870.json
084990,헬릭스미스,2005-12-29,2026-06-22,5048,5048,KOSDAQ,22,22,4260,196355315220,active_like,atlas/symbol_profiles/084/084990.json
085310,엔케이,2008-01-24,2026-06-22,4517,4538,KOSPI,19,19,9880,73290571120,active_like,atlas/symbol_profiles/085/085310.json
085620,미래에셋생명,2015-07-08,2026-06-22,2687,2687,KOSPI,12,12,24200,3271356000000,active_like,atlas/symbol_profiles/085/085620.json
085660,차바이오텍,2005-12-27,2026-06-22,5027,5050,KOSDAQ,22,22,11580,1076625556680,active_like,atlas/symbol_profiles/085/085660.json
085670,뉴프렉스,2006-01-17,2026-06-22,5036,5036,KOSDAQ,21,21,3710,90897823310,active_like,atlas/symbol_profiles/085/085670.json
085810,알티캐스트,2013-12-06,2026-06-22,3060,3075,KOSDAQ,14,14,1259,16504490354,active_like,atlas/symbol_profiles/085/085810.json
085910,네오티스,2007-10-01,2026-06-22,4616,4616,KOSDAQ,20,20,24200,333834595600,active_like,atlas/symbol_profiles/085/085910.json
086040,바이오톡스텍,2007-09-21,2026-06-22,4619,4619,KOSDAQ,20,20,2275,36305011925,active_like,atlas/symbol_profiles/086/086040.json
086060,진바이오텍,2006-04-28,2026-06-22,4964,4965,KOSDAQ,21,21,4350,37456053450,active_like,atlas/symbol_profiles/086/086060.json
086220,광동헬스바이오,2015-07-09,2026-06-22,2261,2686,KONEX,12,12,1296,16443473040,active_like,atlas/symbol_profiles/086/086220.json
086280,현대글로비스,2005-12-26,2026-06-22,5051,5051,KOSPI,22,22,204000,15300000000000,active_like,atlas/symbol_profiles/086/086280.json
086390,유니테스트,2006-12-05,2026-06-22,4806,4817,KOSDAQ,21,21,13790,291439597540,active_like,atlas/symbol_profiles/086/086390.json
086450,동국제약,2007-05-29,2026-06-22,4686,4699,KOSDAQ|KOSDAQ GLOBAL,20,20,18470,835405857400,active_like,atlas/symbol_profiles/086/086450.json
086520,에코프로,2007-07-20,2026-06-22,4633,4663,KOSDAQ|KOSDAQ GLOBAL,20,20,114500,15546369404000,active_like,atlas/symbol_profiles/086/086520.json
086670,비엠티,2007-11-02,2026-06-22,4593,4593,KOSDAQ,20,20,16390,162685255150,active_like,atlas/symbol_profiles/086/086670.json
086710,선진뷰티사이언스,2021-01-27,2026-06-22,1322,1322,KOSDAQ,6,6,7110,86765320800,active_like,atlas/symbol_profiles/086/086710.json
086790,하나금융지주,2005-12-12,2026-06-22,5061,5061,KOSPI,22,22,119700,32841819435600,active_like,atlas/symbol_profiles/086/086790.json
086820,바이오솔루션,2018-08-20,2026-06-22,1922,1922,KOSDAQ,9,9,6220,161247808700,active_like,atlas/symbol_profiles/086/086820.json
086890,이수앱지스,2009-02-03,2026-06-22,4285,4286,KOSDAQ,18,18,3165,129052691430,active_like,atlas/symbol_profiles/086/086890.json
086900,메디톡스,2009-01-16,2026-06-22,4296,4296,KOSDAQ,18,18,77900,568552916300,active_like,atlas/symbol_profiles/086/086900.json
086960,MDS테크,2006-09-26,2026-06-22,4830,4864,KOSDAQ,21,21,2360,99391678480,active_like,atlas/symbol_profiles/086/086960.json
086980,쇼박스,2006-07-07,2026-06-22,4907,4919,KOSDAQ,21,21,2280,142814640000,active_like,atlas/symbol_profiles/086/086980.json
087010,펩트론,2015-07-22,2026-06-22,2677,2677,KOSDAQ,12,12,205000,4780056750000,active_like,atlas/symbol_profiles/087/087010.json
087260,모바일어플라이언스,2017-02-24,2026-06-22,2283,2283,KOSDAQ,10,10,335,10905208435,active_like,atlas/symbol_profiles/087/087260.json
087600,픽셀플러스,2015-06-12,2026-06-22,2705,2705,KOSDAQ,12,12,4400,35932855200,active_like,atlas/symbol_profiles/087/087600.json
088130,동아엘텍,2007-01-03,2026-06-22,4798,4799,KOSDAQ,20,20,5920,103513058880,active_like,atlas/symbol_profiles/088/088130.json
088260,이리츠코크렙,2018-06-27,2026-06-22,1959,1959,KOSPI,9,9,3495,221378857050,active_like,atlas/symbol_profiles/088/088260.json
088280,쏘닉스,2023-11-07,2026-06-22,637,637,KOSDAQ,4,4,3300,57111417000,active_like,atlas/symbol_profiles/088/088280.json
088290,이원컴포텍,2009-12-01,2026-06-22,4056,4074,KOSDAQ,18,18,2400,19142572800,active_like,atlas/symbol_profiles/088/088290.json
088340,유라클,2024-08-16,2026-06-22,446,446,KOSDAQ,3,3,7530,32863691040,active_like,atlas/symbol_profiles/088/088340.json
088350,한화생명,2010-03-17,2026-06-22,4003,4003,KOSPI,17,17,5000,4342650000000,active_like,atlas/symbol_profiles/088/088350.json
088390,이녹스,2006-10-20,2026-06-22,4821,4849,KOSDAQ,21,21,8170,76682345480,active_like,atlas/symbol_profiles/088/088390.json
088790,진도,2006-03-28,2026-06-22,4973,4988,KOSPI,21,21,2355,29314437120,active_like,atlas/symbol_profiles/088/088790.json
088800,에이스테크,2006-03-27,2026-06-22,4953,4989,KOSDAQ,21,21,2320,175174926880,active_like,atlas/symbol_profiles/088/088800.json
088910,동우팜투테이블,2006-06-23,2026-06-22,4929,4929,KOSDAQ,21,21,2260,58379786640,active_like,atlas/symbol_profiles/088/088910.json
088980,맥쿼리인프라,2006-03-15,2026-06-22,4997,4997,KOSPI,21,21,10650,5100519225450,active_like,atlas/symbol_profiles/088/088980.json
089010,켐트로닉스,2007-01-17,2026-06-22,4789,4789,KOSDAQ,20,20,28400,476268766800,active_like,atlas/symbol_profiles/089/089010.json
089030,테크윙,2011-11-10,2026-06-22,3590,3590,KOSDAQ,16,16,61100,2263977709500,active_like,atlas/symbol_profiles/089/089030.json
089140,넥스턴앤롤코리아,2006-11-01,2026-06-22,4826,4841,KOSDAQ,21,21,1853,28380981602,active_like,atlas/symbol_profiles/089/089140.json
089150,케이씨티,2006-12-13,2026-06-22,4803,4811,KOSDAQ,21,21,1952,33476800000,active_like,atlas/symbol_profiles/089/089150.json
089230,THE E&M,2006-10-10,2026-06-22,4803,4857,KOSDAQ,21,21,2110,81069056940,active_like,atlas/symbol_profiles/089/089230.json
089470,HDC현대EP,2006-09-25,2026-06-22,4858,4865,KOSPI,21,21,4020,128238000000,active_like,atlas/symbol_profiles/089/089470.json
089590,제주항공,2015-11-06,2026-06-22,2594,2604,KOSPI,12,12,4640,374174170400,active_like,atlas/symbol_profiles/089/089590.json
089600,KT나스미디어,2013-07-17,2026-06-22,3171,3171,KOSDAQ,14,14,9850,113946405550,active_like,atlas/symbol_profiles/089/089600.json
089790,제이티,2006-10-27,2026-06-22,4826,4844,KOSDAQ,21,21,5160,53228047080,active_like,atlas/symbol_profiles/089/089790.json
089850,유비벨록스,2010-06-18,2026-06-22,3939,3939,KOSDAQ,17,17,4350,64076365650,active_like,atlas/symbol_profiles/089/089850.json
089860,롯데렌탈,2021-08-19,2026-06-22,1182,1182,KOSPI,6,6,28750,1043894905000,active_like,atlas/symbol_profiles/089/089860.json
089890,코세스,2006-11-08,2026-06-22,4836,4836,KOSDAQ,21,21,33600,557254723200,active_like,atlas/symbol_profiles/089/089890.json
089970,브이엠,2018-08-23,2026-06-22,1919,1919,KOSDAQ,9,9,102800,2546561086000,active_like,atlas/symbol_profiles/089/089970.json
089980,상아프론테크,2011-07-21,2026-06-22,3666,3666,KOSDAQ,16,16,17400,278209243800,active_like,atlas/symbol_profiles/089/089980.json
090080,평화산업,2006-06-02,2026-06-22,4925,4943,KOSPI,21,21,818,44910047862,active_like,atlas/symbol_profiles/090/090080.json
090150,아이윈,2006-10-20,2026-06-22,4849,4849,KOSDAQ,21,21,545,22822034685,active_like,atlas/symbol_profiles/090/090150.json
090350,노루페인트,2006-07-03,2026-06-22,4923,4923,KOSPI,21,21,7500,150000000000,active_like,atlas/symbol_profiles/090/090350.json
090355,노루페인트우,2006-07-03,2026-06-22,4870,4923,KOSPI,21,21,10890,5043442140,active_like,atlas/symbol_profiles/090/090355.json
090360,로보스타,2011-10-17,2026-06-22,3608,3608,KOSDAQ,16,16,98700,962325000000,active_like,atlas/symbol_profiles/090/090360.json
090370,메타랩스,2006-12-26,2026-06-22,4773,4803,KOSPI,21,21,1108,27594395412,active_like,atlas/symbol_profiles/090/090370.json
090410,덕신이피씨,2014-08-01,2026-06-22,2901,2915,KOSDAQ,13,13,810,37328116950,active_like,atlas/symbol_profiles/090/090410.json
090430,아모레퍼시픽,2006-06-29,2026-06-22,4915,4925,KOSPI,21,21,100700,5890220831300,active_like,atlas/symbol_profiles/090/090430.json
090435,아모레퍼시픽우,2006-06-29,2026-06-22,4901,4925,KOSPI,21,21,34750,366884592500,active_like,atlas/symbol_profiles/090/090435.json
090460,비에이치,2007-01-26,2026-06-22,4782,4782,KOSDAQ|KOSDAQ GLOBAL|KOSPI,20,20,25650,864700949700,active_like,atlas/symbol_profiles/090/090460.json
090470,제이스로보틱스,2007-01-10,2026-06-22,4793,4794,KOSDAQ,20,20,5080,88781097520,active_like,atlas/symbol_profiles/090/090470.json
090710,휴림로봇,2006-12-05,2026-06-22,4782,4817,KOSDAQ,21,21,9580,1145375497820,active_like,atlas/symbol_profiles/090/090710.json
090850,현대이지웰,2013-12-27,2026-06-22,3060,3061,KOSDAQ,14,14,4975,111827567425,active_like,atlas/symbol_profiles/090/090850.json
091120,이엠텍,2007-05-02,2026-06-22,4717,4717,KOSDAQ,20,20,4075,69816714200,active_like,atlas/symbol_profiles/091/091120.json
091340,S&K폴리텍,2007-07-30,2026-06-22,4656,4657,KOSDAQ,20,20,2260,26450409460,active_like,atlas/symbol_profiles/091/091340.json
091440,한울소재과학,2008-02-01,2026-06-22,4529,4532,KOSDAQ,19,19,2730,91134219540,active_like,atlas/symbol_profiles/091/091440.json
091580,상신이디피,2007-05-23,2026-06-22,4702,4702,KOSDAQ,20,20,17780,236975733820,active_like,atlas/symbol_profiles/091/091580.json
091590,남화토건,2012-01-31,2026-06-22,3535,3535,KOSDAQ,15,15,4645,54532300000,active_like,atlas/symbol_profiles/091/091590.json
091700,파트론,2006-12-13,2026-06-22,4811,4811,KOSDAQ|KOSDAQ GLOBAL,21,21,6140,307000000000,active_like,atlas/symbol_profiles/091/091700.json
091810,트리니티항공,2018-08-01,2026-06-22,1919,1934,KOSPI,9,9,752,310553052720,active_like,atlas/symbol_profiles/091/091810.json
091970,나노캠텍,2007-01-30,2026-06-22,4417,4780,KOSDAQ,19,20,3650,27501947000,active_like,atlas/symbol_profiles/091/091970.json
092040,아미코젠,2013-09-12,2026-06-22,3131,3131,KOSDAQ,14,14,1474,104146040438,active_like,atlas/symbol_profiles/092/092040.json
092070,디엔에프,2007-11-16,2026-06-22,4583,4583,KOSDAQ,20,20,16150,186885506700,active_like,atlas/symbol_profiles/092/092070.json
092130,이크레더블,2008-10-24,2026-06-22,4353,4353,KOSDAQ,19,19,13850,166803860000,active_like,atlas/symbol_profiles/092/092130.json
092190,서울바이오시스,2020-03-06,2026-06-22,1542,1543,KOSDAQ,7,7,8200,376120740600,active_like,atlas/symbol_profiles/092/092190.json
092200,디아이씨,2007-10-18,2026-06-22,4595,4604,KOSPI,20,20,6150,239164699350,active_like,atlas/symbol_profiles/092/092200.json
092220,KEC,2006-10-16,2026-06-22,4827,4853,KOSPI,21,21,3585,143947171380,active_like,atlas/symbol_profiles/092/092220.json
092230,KPX홀딩스,2006-10-12,2026-06-22,4844,4855,KOSPI,21,21,80700,340928932200,active_like,atlas/symbol_profiles/092/092230.json
092300,현우산업,2007-10-24,2026-06-22,4600,4600,KOSDAQ,20,20,3180,64076589780,active_like,atlas/symbol_profiles/092/092300.json
092440,기신정기,2007-10-30,2026-06-22,4596,4596,KOSPI,20,20,1958,57173600000,active_like,atlas/symbol_profiles/092/092440.json
092460,한라IMS,2007-05-22,2026-06-22,4703,4703,KOSDAQ,20,20,16700,285731656000,active_like,atlas/symbol_profiles/092/092460.json
092590,럭스피아,2015-10-30,2026-06-22,2336,2609,KONEX,12,12,608,4432987584,active_like,atlas/symbol_profiles/092/092590.json
092600,앤씨앤,2007-06-26,2026-06-22,4667,4680,KOSDAQ,20,20,2740,13745766220,active_like,atlas/symbol_profiles/092/092600.json
092730,네오팜,2007-01-30,2026-06-22,4779,4780,KOSDAQ,20,20,16380,262538459820,active_like,atlas/symbol_profiles/092/092730.json
092780,DYP,2017-12-08,2026-06-22,2091,2091,KOSPI,10,10,3845,50632728700,active_like,atlas/symbol_profiles/092/092780.json
092790,넥스틸,2023-08-21,2026-06-22,688,688,KOSPI,4,4,15530,403811060000,active_like,atlas/symbol_profiles/092/092790.json
092870,엑시콘,2014-12-24,2026-06-22,2811,2818,KONEX|KOSDAQ,13,13,23200,302778490400,active_like,atlas/symbol_profiles/092/092870.json
093050,LF,2006-12-01,2026-06-22,4819,4819,KOSPI,21,21,21150,618426000000,active_like,atlas/symbol_profiles/093/093050.json
093190,빅솔론,2007-08-20,2026-06-22,4642,4643,KOSDAQ,20,20,7950,152949294750,active_like,atlas/symbol_profiles/093/093190.json
093240,형지엘리트,2009-09-28,2026-06-22,4117,4119,KOSPI,18,18,592,36343033328,active_like,atlas/symbol_profiles/093/093240.json
093320,케이아이엔엑스,2011-02-08,2026-06-22,3779,3779,KOSDAQ,16,16,116300,567544000000,active_like,atlas/symbol_profiles/093/093320.json
093370,후성,2006-12-22,2026-06-22,4804,4804,KOSPI,21,21,18600,1994949138000,active_like,atlas/symbol_profiles/093/093370.json
093380,풍강,2007-06-01,2026-06-22,4696,4696,KOSDAQ,20,20,2515,24846472195,active_like,atlas/symbol_profiles/093/093380.json
093510,엔지브이아이,2020-12-28,2026-06-19,963,1650,KONEX,7,8,620,3732400000,active_like,atlas/symbol_profiles/093/093510.json
093520,매커스,2007-02-12,2026-06-22,4771,4771,KOSDAQ,20,20,18630,221731223310,active_like,atlas/symbol_profiles/093/093520.json
093640,케이알엠,2007-10-19,2026-06-22,4601,4603,KOSDAQ,20,20,3500,114953006000,active_like,atlas/symbol_profiles/093/093640.json
093920,서원인텍,2007-12-20,2026-06-22,4560,4560,KOSDAQ,20,20,4830,89838000000,active_like,atlas/symbol_profiles/093/093920.json
094170,동운아나텍,2015-06-30,2026-06-22,2692,2693,KOSDAQ,12,12,34700,725574779200,active_like,atlas/symbol_profiles/094/094170.json
094280,효성ITX,2007-10-25,2026-06-22,4599,4599,KOSPI,20,20,12100,139854220000,active_like,atlas/symbol_profiles/094/094280.json
094360,칩스앤미디어,2013-10-29,2026-06-22,2876,3103,KONEX|KOSDAQ,14,14,13530,288936857220,active_like,atlas/symbol_profiles/094/094360.json
094480,갤럭시아머니트리,2007-07-20,2026-06-22,4663,4663,KOSDAQ,20,20,5450,213802617100,active_like,atlas/symbol_profiles/094/094480.json
094800,맵스리얼티,2007-04-09,2026-06-22,4733,4733,KOSPI,20,20,5780,536582433180,active_like,atlas/symbol_profiles/094/094800.json
094820,일진파워,2007-11-06,2026-06-22,4564,4591,KOSDAQ,20,20,14430,217585770870,active_like,atlas/symbol_profiles/094/094820.json
094840,슈프리마에이치큐,2008-07-11,2026-06-22,4393,4425,KOSDAQ,19,19,11360,111397398240,active_like,atlas/symbol_profiles/094/094840.json
094850,참좋은여행,2007-04-30,2026-06-22,4717,4718,KOSDAQ,20,20,4375,61250000000,active_like,atlas/symbol_profiles/094/094850.json
094860,네오리진,2007-04-16,2026-06-22,4696,4728,KOSDAQ,20,20,1369,72707609166,active_like,atlas/symbol_profiles/094/094860.json
094940,푸른로보틱스,2007-09-14,2026-06-22,4622,4624,KOSDAQ,20,20,6520,54516236720,active_like,atlas/symbol_profiles/094/094940.json
094970,제이엠티,2007-10-12,2026-06-22,4608,4608,KOSDAQ,20,20,2840,47565001600,active_like,atlas/symbol_profiles/094/094970.json
095190,신화프리텍,2007-10-29,2026-06-22,4597,4597,KOSDAQ,20,20,1876,122428626712,active_like,atlas/symbol_profiles/095/095190.json
095270,웨이브일렉트로,2007-09-12,2026-06-22,4626,4626,KOSDAQ,20,20,3765,54112108590,active_like,atlas/symbol_profiles/095/095270.json
095340,ISC,2007-10-01,2026-06-22,4616,4616,KOSDAQ|KOSDAQ GLOBAL,20,20,198200,4201256895600,active_like,atlas/symbol_profiles/095/095340.json
095500,미래나노텍,2007-10-01,2026-06-22,4616,4616,KOSDAQ,20,20,6950,215519493050,active_like,atlas/symbol_profiles/095/095500.json
095570,AJ네트웍스,2015-08-21,2026-06-22,2643,2656,KOSPI,12,12,4205,190287851595,active_like,atlas/symbol_profiles/095/095570.json
095610,테스,2008-05-20,2026-06-22,4462,4462,KOSDAQ|KOSDAQ GLOBAL,19,19,183400,3550624000000,active_like,atlas/symbol_profiles/095/095610.json
095660,네오위즈,2007-07-02,2026-06-22,4676,4676,KOSDAQ,20,20,18100,391619907900,active_like,atlas/symbol_profiles/095/095660.json
095700,제넥신,2009-09-15,2026-06-22,4128,4128,KOSDAQ,18,18,2650,120682309100,active_like,atlas/symbol_profiles/095/095700.json
095720,웅진씽크빅,2007-05-31,2026-06-22,4671,4697,KOSPI,20,20,1227,69726833295,active_like,atlas/symbol_profiles/095/095720.json
095910,에스에너지,2007-10-16,2026-06-22,4606,4606,KOSDAQ,20,20,1126,41996319534,active_like,atlas/symbol_profiles/095/095910.json
096240,크레버스,2008-06-27,2026-06-22,4434,4435,KOSDAQ,19,19,9380,100724128400,active_like,atlas/symbol_profiles/096/096240.json
096250,와이즈넛,2025-01-24,2026-06-22,340,340,KOSDAQ,2,2,6800,89124941200,active_like,atlas/symbol_profiles/096/096250.json
096350,대창솔루션,2007-12-17,2026-06-22,4533,4562,KOSDAQ,20,20,1853,68291873986,active_like,atlas/symbol_profiles/096/096350.json
096530,씨젠,2010-09-10,2026-06-22,3879,3879,KOSDAQ|KOSDAQ GLOBAL,17,17,27100,1415324437400,active_like,atlas/symbol_profiles/096/096530.json
096610,알에프세미,2007-11-20,2024-01-19,3992,4581,KOSDAQ,18,20,2965,51550708615,active_like,atlas/symbol_profiles/096/096610.json
096630,에스코넥,2007-12-26,2026-06-22,4515,4557,KOSDAQ,20,20,2195,34848528985,active_like,atlas/symbol_profiles/096/096630.json
096690,에이루트,2010-12-01,2026-06-22,3514,3824,KOSDAQ,17,17,5520,22206087840,active_like,atlas/symbol_profiles/096/096690.json
096760,JW홀딩스,2007-07-31,2026-06-22,4639,4656,KOSPI,20,20,3680,272043786560,active_like,atlas/symbol_profiles/096/096760.json
096770,SK이노베이션,2007-07-25,2026-06-22,4660,4660,KOSPI,20,20,100200,16939089357600,active_like,atlas/symbol_profiles/096/096770.json
096775,SK이노베이션우,2007-07-25,2026-06-22,4660,4660,KOSPI,20,20,60800,75904300800,active_like,atlas/symbol_profiles/096/096775.json
096870,엘디티,2008-05-02,2026-06-22,4472,4472,KOSDAQ,19,19,2185,18240377815,active_like,atlas/symbol_profiles/096/096870.json
097230,HJ중공업,2007-08-31,2026-06-22,4574,4634,KOSPI,20,20,21400,1932320361600,active_like,atlas/symbol_profiles/097/097230.json
097520,엠씨넥스,2012-07-25,2026-06-22,3413,3414,KOSDAQ|KOSPI,15,15,20250,352380375000,active_like,atlas/symbol_profiles/097/097520.json
097780,에코볼트,2008-01-23,2026-06-22,4345,4539,KOSDAQ,19,19,1348,27355083972,active_like,atlas/symbol_profiles/097/097780.json
097800,윈팩,2013-03-07,2026-06-22,3248,3262,KOSDAQ,14,14,2485,67815761825,active_like,atlas/symbol_profiles/097/097800.json
097870,효성오앤비,2008-04-08,2026-06-22,4488,4488,KOSDAQ,19,19,4870,41346300000,active_like,atlas/symbol_profiles/097/097870.json
097950,CJ제일제당,2007-09-28,2026-06-22,4617,4617,KOSPI,20,20,187800,2827176130800,active_like,atlas/symbol_profiles/097/097950.json
097955,CJ제일제당 우,2007-09-28,2026-06-22,4617,4617,KOSPI,20,20,121300,161017622900,active_like,atlas/symbol_profiles/097/097955.json
098070,한텍,2025-03-20,2026-06-22,306,306,KOSDAQ,2,2,30000,333634230000,active_like,atlas/symbol_profiles/098/098070.json
098120,마이크로컨텍솔,2008-09-23,2026-06-22,4375,4375,KOSDAQ,19,19,27450,228185426700,active_like,atlas/symbol_profiles/098/098120.json
098460,고영,2008-06-03,2026-06-22,4449,4452,KOSDAQ|KOSDAQ GLOBAL,19,19,33250,2282770603750,active_like,atlas/symbol_profiles/098/098460.json
098660,에스티오,2009-04-17,2026-06-22,4232,4233,KOSDAQ,18,18,1689,21114148464,active_like,atlas/symbol_profiles/098/098660.json
099190,아이센스,2013-01-30,2026-06-22,3286,3286,KOSDAQ,14,14,15970,459254224730,active_like,atlas/symbol_profiles/099/099190.json
099220,SDN,2009-05-19,2026-06-22,4213,4213,KOSDAQ,18,18,1004,65204127400,active_like,atlas/symbol_profiles/099/099220.json
099320,쎄트렉아이,2008-06-13,2026-06-22,4445,4445,KOSDAQ,19,19,105000,1149884190000,active_like,atlas/symbol_profiles/099/099320.json
099390,브레인즈컴퍼니,2021-08-19,2026-06-22,1182,1182,KOSDAQ,6,6,3660,30042315780,active_like,atlas/symbol_profiles/099/099390.json
099410,동방선기,2009-11-10,2026-06-22,4059,4089,KOSDAQ,18,18,3580,50120000000,active_like,atlas/symbol_profiles/099/099410.json
099430,바이오플러스,2021-09-27,2026-06-22,1158,1158,KOSDAQ,6,6,4225,260432050450,active_like,atlas/symbol_profiles/099/099430.json
099440,스맥,2009-05-26,2026-06-22,4207,4208,KOSDAQ,18,18,2990,204047748060,active_like,atlas/symbol_profiles/099/099440.json
