code,name,date,prev_trading_date,prev_close,close,prev_stocks,stocks,price_ratio,stocks_ratio,market,reason
032570,케이디이컴,2005-08-23,2005-08-22,1405,1460,6273071,9565367,1.0391459074733096,1.5248300234446572,KOSDAQ,stocks_change_ge_20pct
032570,케이디이컴,2005-09-08,2005-09-07,1020,960,9565367,11778458,0.9411764705882353,1.231364985786745,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
032580,피델릭스,2005-10-17,2005-10-14,525,550,25085029,36316032,1.0476190476190477,1.447717361618358,KOSDAQ,stocks_change_ge_20pct
032610,에스오케이,2005-04-12,2005-03-11,2030,270,682714,682714,0.1330049261083744,1,KOSDAQ,price_ratio_le_0.6
032710,LG카드,2005-02-01,2005-01-31,5450,4640,517117922,689531717,0.8513761467889909,1.3334129173732254,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
032710,LG카드,2005-03-22,2005-03-03,5660,31000,689531717,125369403,5.477031802120141,0.18181818168634004,KOSPI,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
032820,우리기술,2005-06-07,2005-06-03,1685,1435,10866000,32271422,0.8516320474777448,2.969944965948831,KOSDAQ,stocks_change_ge_20pct
032860,마담포라,2005-12-29,2005-12-28,2600,2530,3400000,4600000,0.9730769230769231,1.3529411764705883,KOSDAQ,stocks_change_ge_20pct
032980,서울일렉트론,2005-04-12,2005-04-11,480,480,9221154,13121154,1,1.4229405560301889,KOSDAQ,stocks_change_ge_20pct
032980,서울일렉트론,2005-07-29,2005-07-28,2150,2250,14404254,19404254,1.0465116279069768,1.3471196772842244,KOSDAQ,stocks_change_ge_20pct
033190,엘켐,2005-09-05,2005-09-02,875,900,16363239,22063239,1.0285714285714285,1.348341792233188,KOSDAQ,stocks_change_ge_20pct
033280,넷시큐어테크,2005-02-15,2005-02-14,495,485,13782702,17757702,0.9797979797979798,1.2884049876432067,KOSDAQ,stocks_change_ge_20pct
033280,넷시큐어테크,2005-04-25,2005-04-22,310,295,17757702,21347702,0.9516129032258065,1.2021657982547516,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
033280,넷시큐어테크,2005-06-14,2005-06-13,390,385,21747702,29747702,0.9871794871794872,1.3678549577330055,KOSDAQ,stocks_change_ge_20pct
033430,넥사이언,2005-04-29,2005-04-28,540,535,38081600,48151344,0.9907407407407407,1.2644254443090626,KOSDAQ,stocks_change_ge_20pct
033430,넥사이언,2005-11-04,2005-11-03,515,500,52141344,93235363,0.970873786407767,1.7881273447803723,KOSDAQ,stocks_change_ge_20pct
033790,서화정보통신,2005-09-16,2005-09-15,4370,4560,8645000,10374000,1.0434782608695652,1.2,KOSDAQ,stocks_change_ge_20pct
033850,로패스,2005-01-24,2005-01-21,1600,1590,1182746,3782746,0.99375,3.1982741856662376,KOSDAQ,stocks_change_ge_20pct
033850,로패스,2005-03-14,2005-03-11,850,750,3782746,23429681,0.8823529411764706,6.193828768836184,KOSDAQ,stocks_change_ge_20pct
033880,코리아텐더,2005-04-13,2005-04-12,755,735,5663532,9161918,0.9735099337748344,1.6177039345765152,KOSDAQ,stocks_change_ge_20pct
034510,무한투자,2005-10-25,2005-10-24,535,535,55557055,71957055,1,1.2951920327670357,KOSDAQ,stocks_change_ge_20pct
034660,제넥셀,2005-10-31,2005-10-28,3450,3340,16062947,37061721,0.9681159420289855,2.3072802892271262,KOSDAQ,stocks_change_ge_20pct
035400,삼보정보통신,2005-01-03,2004-12-09,105,840,28099560,2809956,8,0.1,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
035400,삼보정보통신,2005-01-21,2005-01-20,1050,940,2809956,5573956,0.8952380952380953,1.983645295513524,KOSDAQ,stocks_change_ge_20pct
035400,비에스지,2005-08-02,2005-08-01,1140,1310,5573956,25573956,1.1491228070175439,4.588115873178762,KOSDAQ,stocks_change_ge_20pct;split_5_to_1_like
035405,삼보정보통신우,2005-01-03,2004-12-09,155,1640,2600032,260003,10.580645161290322,0.09999992307786981,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
035450,세넥스테크,2005-08-24,2005-08-23,635,635,26347186,39347186,1,1.4934113267352347,KOSDAQ,stocks_change_ge_20pct
035500,엔터원,2005-03-21,2005-02-25,1750,770,8168778,16337556,0.44,2,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
035610,솔본,2005-07-25,2005-06-29,4550,5230,36270718,27333997,1.1494505494505494,0.753610584714645,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
035620,나코,2005-04-28,2005-04-08,630,4200,35724230,5103461,6.666666666666667,0.1428571308604832,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
035620,나코,2005-06-24,2005-06-23,3660,3645,5103461,6453461,0.9959016393442623,1.2645263674984486,KOSDAQ,stocks_change_ge_20pct
035810,이지바이오,2005-05-30,2005-05-27,3735,3650,14616729,25200000,0.9772423025435074,1.7240519407591124,KOSDAQ,stocks_change_ge_20pct
035830,지세븐소프트,2005-01-10,2004-12-13,120,1200,21000000,3150000,10,0.15,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
035830,지세븐소프트,2005-05-02,2005-04-29,535,540,3150000,12559649,1.0093457943925233,3.987190158730159,KOSDAQ,stocks_change_ge_20pct
035830,지세븐소프트,2005-05-23,2005-05-20,650,685,12559649,16557649,1.0538461538461539,1.3183209976648234,KOSDAQ,stocks_change_ge_20pct
035830,지세븐소프트,2005-11-15,2005-11-14,1040,1050,16617745,24572290,1.0096153846153846,1.4786777628372563,KOSDAQ,stocks_change_ge_20pct
035890,서희건설,2005-05-17,2005-05-16,845,860,30000000,40000000,1.017751479289941,1.3333333333333333,KOSDAQ,stocks_change_ge_20pct
035900,아라리온,2005-01-20,2005-01-19,1710,1715,10853385,13084858,1.0029239766081872,1.2056015703856446,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
035900,아라리온,2005-04-21,2005-04-20,1100,1115,13084858,19646858,1.0136363636363637,1.5014956983102148,KOSDAQ,stocks_change_ge_20pct
035910,현대멀티캡,2005-01-10,2005-01-03,90,10,30106847,30106847,0.1111111111111111,1,KOSDAQ,price_ratio_le_0.6
035910,현대멀티캡,2005-01-14,2005-01-13,10,5,30106847,30106847,0.5,1,KOSDAQ,price_ratio_le_0.6
035915,현대멀티캡우,2005-01-10,2005-01-03,575,80,120400,120400,0.1391304347826087,1,KOSDAQ,price_ratio_le_0.6
035915,현대멀티캡우,2005-01-11,2005-01-10,80,35,120400,120400,0.4375,1,KOSDAQ,price_ratio_le_0.6
035915,현대멀티캡우,2005-01-14,2005-01-13,25,15,120400,120400,0.6,1,KOSDAQ,price_ratio_le_0.6
035917,현대멀티캡2우,2005-01-10,2005-01-03,520,50,258776,258776,0.09615384615384616,1,KOSDAQ,price_ratio_le_0.6
035917,현대멀티캡2우,2005-01-11,2005-01-10,50,30,258776,258776,0.6,1,KOSDAQ,price_ratio_le_0.6
035917,현대멀티캡2우,2005-01-17,2005-01-14,25,15,258776,258776,0.6,1,KOSDAQ,price_ratio_le_0.6
035919,현대멀티캡3우,2005-01-10,2005-01-03,325,40,309686,309686,0.12307692307692308,1,KOSDAQ,price_ratio_le_0.6
035919,현대멀티캡3우,2005-01-11,2005-01-10,40,20,309686,309686,0.5,1,KOSDAQ,price_ratio_le_0.6
035919,현대멀티캡3우,2005-01-18,2005-01-17,10,5,309686,309686,0.5,1,KOSDAQ,price_ratio_le_0.6
036020,한아시스템,2005-03-24,2005-03-11,780,30,3287936,3287936,0.038461538461538464,1,KOSDAQ,price_ratio_le_0.6
036020,한아시스템,2005-03-28,2005-03-25,30,15,3287936,3287936,0.5,1,KOSDAQ,price_ratio_le_0.6
036090,위지트,2005-02-11,2005-02-07,475,465,16000000,30050261,0.9789473684210527,1.8781413125,KOSDAQ,stocks_change_ge_20pct
036120,서울신용평가,2005-01-20,2005-01-19,615,630,27500000,35500000,1.024390243902439,1.290909090909091,KOSDAQ,stocks_change_ge_20pct
036270,동양반도체,2005-01-06,2005-01-05,1040,1070,7940000,11000000,1.0288461538461537,1.385390428211587,KOSDAQ,stocks_change_ge_20pct
036280,한성에코넷,2005-03-09,2005-03-08,305,60,15944279,15944279,0.19672131147540983,1,KOSDAQ,price_ratio_le_0.6
036280,한성에코넷,2005-03-31,2005-03-09,60,2070,15944279,1062951,34.5,0.0666666081294739,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
036280,한성에코넷,2005-04-29,2005-04-28,855,730,1062951,13062951,0.8538011695906432,12.289325660354994,KOSDAQ,stocks_change_ge_20pct
036280,한성에코넷,2005-09-12,2005-09-09,1860,1850,13062951,19742151,0.9946236559139785,1.5113086621851373,KOSDAQ,stocks_change_ge_20pct
036360,3SOFT,2005-09-15,2005-09-14,3230,2990,8750007,16586475,0.9256965944272446,1.8955956263806417,KOSDAQ,stocks_change_ge_20pct
036420,일간스포츠,2005-12-27,2005-12-26,825,790,44314386,60836125,0.9575757575757575,1.3728301459485415,KOSDAQ,stocks_change_ge_20pct
036550,에이스디지텍,2005-09-02,2005-09-01,8200,8600,16545450,21509085,1.048780487804878,1.3,KOSDAQ,stocks_change_ge_20pct
036580,대상팜스코,2005-07-08,2005-07-07,4130,3950,16878237,30536037,0.9564164648910412,1.8091958893574014,KOSPI,stocks_change_ge_20pct
036590,케이엔티,2005-04-07,2005-03-24,145,20,23508894,23508894,0.13793103448275862,1,KOSDAQ,price_ratio_le_0.6
036590,케이엔티,2005-04-11,2005-04-08,20,10,23508894,23508894,0.5,1,KOSDAQ,price_ratio_le_0.6
036590,케이엔티,2005-04-13,2005-04-12,10,5,23508894,23508894,0.5,1,KOSDAQ,price_ratio_le_0.6
036600,지니웍스,2005-03-24,2005-03-17,560,20,5904677,5904677,0.03571428571428571,1,KOSDAQ,price_ratio_le_0.6
036610,UAONE엔터,2005-08-26,2005-08-25,1275,1170,11143589,22143589,0.9176470588235294,1.9871146539952254,KOSDAQ,stocks_change_ge_20pct
036610,UAONE엔터,2005-09-02,2005-09-01,1130,1130,22143589,27768589,1,1.2540238621661557,KOSDAQ,stocks_change_ge_20pct
036610,UAONE엔터,2005-09-14,2005-09-13,875,835,27768589,33971509,0.9542857142857143,1.223379012883946,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
036630,유비스타,2005-06-22,2005-06-21,3030,3325,16891902,22063902,1.0973597359735974,1.3061822167805615,KOSDAQ,stocks_change_ge_20pct
036660,휴먼컴,2005-01-21,2005-01-06,120,2640,25349300,1689953,22,0.06666665351705964,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
036660,휴먼컴,2005-03-02,2005-02-28,2465,2760,1689953,4509953,1.1196754563894524,2.6686854604832204,KOSDAQ,stocks_change_ge_20pct
036660,휴먼컴,2005-03-22,2005-03-15,3050,3415,4509953,5412353,1.119672131147541,1.2000907769992282,KOSDAQ,stocks_change_ge_20pct
036660,애즈웍스,2005-07-11,2005-07-08,1190,1140,5970459,8088459,0.957983193277311,1.354746594859792,KOSDAQ,stocks_change_ge_20pct
036760,제이스텍,2005-04-14,2005-04-13,340,290,13136000,30236000,0.8529411764705882,2.3017661388550548,KOSDAQ,stocks_change_ge_20pct
036790,와이드텔레콤,2005-03-10,2005-03-09,1190,1140,2721267,15274639,0.957983193277311,5.613061489372414,KOSDAQ,stocks_change_ge_20pct
036790,자강,2005-12-14,2005-12-13,2635,2555,15912204,21525784,0.969639468690702,1.3527845671159067,KOSDAQ,stocks_change_ge_20pct
036820,BET,2005-03-03,2005-03-02,790,725,3710690,6533386,0.9177215189873418,1.7606930247474188,KOSDAQ,stocks_change_ge_20pct
036820,BET,2005-04-12,2005-03-21,460,25,6533386,6533386,0.05434782608695652,1,KOSDAQ,price_ratio_le_0.6
036825,BET우,2005-04-12,2005-03-21,615,30,166666,166666,0.04878048780487805,1,KOSDAQ,price_ratio_le_0.6
036825,BET우,2005-04-20,2005-04-19,15,30,166666,166666,2,1,KOSDAQ,price_ratio_ge_1.8
036840,텍슨,2005-12-23,2005-12-22,6250,5320,11313467,13774125,0.8512,1.2174981373967857,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
036880,맥시스템,2005-03-22,2005-03-15,745,35,3353988,3353988,0.04697986577181208,1,KOSDAQ,price_ratio_le_0.6
036880,맥시스템,2005-03-24,2005-03-23,30,15,3353988,3353988,0.5,1,KOSDAQ,price_ratio_le_0.6
036900,택산아이엔씨,2005-04-14,2004-09-02,395,10,39812788,40707653,0.02531645569620253,1.0224768232759787,KOSDAQ,price_ratio_le_0.6
036900,택산아이엔씨,2005-04-18,2005-04-15,10,5,40707653,40707653,0.5,1,KOSDAQ,price_ratio_le_0.6
036920,엔이씨,2005-02-03,2005-01-14,170,2115,13410866,1117572,12.441176470588236,0.08333332090559999,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
036920,엔이씨,2005-02-17,2005-02-16,2030,685,1117572,1117572,0.3374384236453202,1,KOSDAQ,price_ratio_le_0.6
036920,엔이씨,2005-04-06,2005-04-04,690,590,1117572,14617631,0.855072463768116,13.079811412598024,KOSDAQ,stocks_change_ge_20pct
036920,엔이씨,2005-07-19,2005-07-18,750,760,14617631,17640331,1.0133333333333334,1.2067845330067506,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
037020,호스텍글로벌,2005-02-28,2005-02-01,530,1710,14439284,4813094,3.2264150943396226,0.3333332871629923,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
037020,호스텍글로벌,2005-06-15,2005-06-14,1755,1730,5577814,8327814,0.9857549857549858,1.493024686732114,KOSDAQ,stocks_change_ge_20pct
037020,호스텍글로벌,2005-09-13,2005-09-12,3670,3530,8327814,10299547,0.9618528610354223,1.2367647740451455,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
037030,파워넷,2005-08-22,2004-12-08,230,15,11234420,11234420,0.06521739130434782,1,KOSDAQ,price_ratio_le_0.6
037060,시큐어소프트,2005-02-23,2005-02-22,775,685,3393211,13475619,0.8838709677419355,3.97134719886267,KOSDAQ,stocks_change_ge_20pct
037060,시큐어소프트,2005-11-22,2005-11-21,1785,2050,13475619,25612891,1.1484593837535013,1.900683820164402,KOSDAQ,stocks_change_ge_20pct
037110,한원마이크로,2005-01-10,2005-01-07,650,575,14676150,18484150,0.8846153846153846,1.2594685936025456,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
037110,한원마이크로,2005-06-14,2005-05-24,215,2400,18484150,1540345,11.162790697674419,0.08333328824966255,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
037110,한원마이크로,2005-08-22,2005-08-19,3200,2960,1540345,2399344,0.925,1.5576666266323453,KOSDAQ,stocks_change_ge_20pct
037110,한원마이크로,2005-09-23,2005-09-22,2600,1180,2399344,2399344,0.45384615384615384,1,KOSDAQ,price_ratio_le_0.6
037110,세인,2005-12-23,2005-12-22,1085,1000,2399344,14396064,0.9216589861751152,6,KOSDAQ,stocks_change_ge_20pct
037220,넥스텔,2005-03-30,2005-03-24,55,5,36995667,36995667,0.09090909090909091,1,KOSDAQ,price_ratio_le_0.6
037320,소프트랜드,2005-01-07,2005-01-06,660,615,2061864,5161864,0.9318181818181818,2.5034939258845395,KOSDAQ,stocks_change_ge_20pct
037320,소프트랜드,2005-02-15,2005-02-14,1230,1270,5161864,7461864,1.032520325203252,1.4455754742860332,KOSDAQ,stocks_change_ge_20pct
037320,소프트랜드,2005-06-02,2005-06-01,1140,1180,7461864,11260000,1.0350877192982457,1.5090063287135762,KOSDAQ,stocks_change_ge_20pct
037320,소프트랜드,2005-11-08,2005-11-07,3635,3325,12141354,18141354,0.9147180192572214,1.4941788205829432,KOSDAQ,stocks_change_ge_20pct
037340,장미디어,2005-06-14,2005-06-13,1755,1760,12818348,16318348,1.002849002849003,1.2730461054731859,KOSDAQ,stocks_change_ge_20pct
037540,네스테크,2005-07-29,2005-07-28,740,770,11356412,19356412,1.0405405405405406,1.7044478484929924,KOSDAQ,stocks_change_ge_20pct
037550,제일컴테크,2005-01-20,2005-01-19,595,665,7278600,11238600,1.1176470588235294,1.5440606710081608,KOSDAQ,stocks_change_ge_20pct
037550,제일컴테크,2005-04-01,2005-02-24,365,4300,11238600,936550,11.780821917808218,0.08333333333333333,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
037550,제일컴테크,2005-04-14,2005-04-13,4195,4490,936550,1136550,1.0703218116805722,1.2135497303934655,KOSDAQ,stocks_change_ge_20pct
037550,제일컴테크,2005-06-17,2005-06-16,2635,785,1136550,1136550,0.29791271347248577,1,KOSDAQ,price_ratio_le_0.6
037550,제일컴테크,2005-08-02,2005-08-01,1045,890,1136550,13136550,0.8516746411483254,11.558268443975187,KOSDAQ,stocks_change_ge_20pct
037630,라이브코드,2005-11-07,2005-10-12,475,2875,32531712,6506342,6.052631578947368,0.19999998770430527,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
037640,대경테크노스,2005-01-13,2005-01-05,170,10,21600000,21600000,0.058823529411764705,1,KOSDAQ,price_ratio_le_0.6
037650,성진산업,2005-03-25,2005-02-04,2060,45,856836,856836,0.021844660194174758,1,KOSDAQ,price_ratio_le_0.6
037700,인디시스템,2005-07-08,2005-07-07,810,805,10500000,13250000,0.9938271604938271,1.2619047619047619,KOSDAQ,stocks_change_ge_20pct
037700,인디시스템,2005-11-07,2005-11-04,1030,1045,13250000,17404634,1.0145631067961165,1.313557283018868,KOSDAQ,stocks_change_ge_20pct
037830,클레어링크,2005-04-18,2005-02-16,120,520,80848289,16169657,4.333333333333333,0.19999999010492356,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
037830,클레어링크,2005-07-21,2005-07-20,1395,1190,16169657,19687535,0.8530465949820788,1.217560459074673,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
037830,휴림미디어,2005-10-05,2005-10-04,995,955,20786873,31564925,0.9597989949748744,1.5185028070359596,KOSDAQ,stocks_change_ge_20pct
038100,아이엠아이티,2005-03-29,2005-03-15,435,15,4135988,4135988,0.034482758620689655,1,KOSDAQ,price_ratio_le_0.6
038100,아이엠아이티,2005-03-31,2005-03-30,10,5,4135988,4135988,0.5,1,KOSDAQ,price_ratio_le_0.6
038100,아이엠아이티,2005-04-01,2005-03-31,5,10,4135988,4135988,2,1,KOSDAQ,price_ratio_ge_1.8
038100,아이엠아이티,2005-04-04,2005-04-01,10,5,4135988,4135988,0.5,1,KOSDAQ,price_ratio_le_0.6
038320,어울림정보,2005-04-28,2005-04-27,510,480,6845000,10845000,0.9411764705882353,1.5843681519357196,KOSDAQ,stocks_change_ge_20pct
038320,어울림정보,2005-05-11,2005-05-10,440,460,10845000,14800000,1.0454545454545454,1.3646841862609498,KOSDAQ,stocks_change_ge_20pct
038320,어울림정보,2005-09-22,2005-09-21,525,495,14800000,18800000,0.9428571428571428,1.2702702702702702,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
038500,젠네트웍스,2005-03-03,2005-03-02,820,850,12780796,17780796,1.0365853658536586,1.3912119401639773,KOSDAQ,stocks_change_ge_20pct
038500,젠네트웍스,2005-12-27,2005-12-26,825,925,21300796,25963849,1.121212121212121,1.218914495026383,KOSDAQ,stocks_change_ge_20pct
038530,매커스,2005-06-29,2005-06-28,2295,2250,15627620,19529275,0.9803921568627451,1.2496640563310344,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
038690,에이스일렉,2005-06-23,2005-06-22,3690,4240,6000000,7400000,1.1490514905149052,1.2333333333333334,KOSDAQ,stocks_change_ge_20pct
038690,에이스일렉,2005-09-23,2005-09-22,2215,2215,7400000,8880000,1,1.2,KOSDAQ,stocks_change_ge_20pct
038710,ICM,2005-11-25,2005-11-24,7500,7110,5000000,3215309,0.948,0.6430618,KOSDAQ,stocks_change_ge_20pct
038810,포이보스,2005-03-22,2005-02-25,290,1530,11639000,1163900,5.275862068965517,0.1,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
038810,포이보스,2005-04-22,2005-04-21,940,800,1163900,15163900,0.851063829787234,13.028524787352865,KOSDAQ,stocks_change_ge_20pct
038830,코스모씨앤티,2005-02-21,2005-01-26,175,1655,24000000,2400000,9.457142857142857,0.1,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
038830,코스모씨앤티,2005-04-07,2005-04-06,1880,760,2400000,2400000,0.40425531914893614,1,KOSDAQ,price_ratio_le_0.6
038830,코스모씨앤티,2005-05-23,2005-05-20,855,730,2400000,20400000,0.8538011695906432,8.5,KOSDAQ,stocks_change_ge_20pct
038870,유니보스,2005-05-17,2005-04-22,135,1470,40093031,4009303,10.88888888888889,0.09999999750580095,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
038870,유니보스,2005-07-15,2005-07-14,1375,1390,4009303,10023258,1.010909090909091,2.5000001247099557,KOSDAQ,stocks_change_ge_20pct
038870,유니보스,2005-11-16,2005-11-15,1270,1185,11753758,21663627,0.9330708661417323,1.8431234503892286,KOSDAQ,stocks_change_ge_20pct
038880,씨앤에스,2005-12-08,2005-12-07,5860,6400,14909000,18636250,1.0921501706484642,1.25,KOSDAQ,stocks_change_ge_20pct
038960,현주컴퓨터,2005-04-29,2005-04-22,180,20,29600000,29600000,0.1111111111111111,1,KOSDAQ,price_ratio_le_0.6
038980,이지클럽,2005-07-11,2005-06-13,345,2145,26923373,2692337,6.217391304347826,0.0999999888572654,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
038980,이지클럽,2005-09-01,2005-08-09,1090,50,2692337,2692337,0.045871559633027525,1,KOSDAQ,price_ratio_le_0.6
038980,이지클럽,2005-09-08,2005-09-07,25,15,2692337,2692337,0.6,1,KOSDAQ,price_ratio_le_0.6
038980,이지클럽,2005-09-09,2005-09-08,15,5,2692337,2692337,0.3333333333333333,1,KOSDAQ,price_ratio_le_0.6
039020,이건창호,2005-09-30,2005-09-22,18600,3895,1435000,7175000,0.20940860215053764,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
039060,인바이오넷,2005-06-03,2005-06-02,4350,4670,8789422,10986780,1.0735632183908046,1.2500002844328102,KOSDAQ,stocks_change_ge_20pct
039340,한국경제TV,2005-05-03,2005-04-27,22000,2080,2300000,23000000,0.09454545454545454,10,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
039530,코코,2005-07-11,2005-07-08,4195,3570,6778672,12778672,0.8510131108462455,1.8851291226364102,KOSDAQ,stocks_change_ge_20pct
039670,스포츠서울21,2005-08-05,2005-07-14,1830,780,6680000,16700000,0.4262295081967213,2.5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
039790,AMIC,2005-09-06,2005-09-05,585,580,25800000,31800000,0.9914529914529915,1.2325581395348837,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
040160,누리텔레콤,2005-12-28,2005-12-27,12500,6150,4500000,4500000,0.492,1,KOSDAQ,price_ratio_le_0.6
040350,큐로컴,2005-07-18,2005-07-15,2605,2610,7960000,16119853,1.0019193857965452,2.02510716080402,KOSDAQ,stocks_change_ge_20pct
040350,큐로컴,2005-12-09,2005-12-01,5730,1320,20759840,119796780,0.23036649214659685,5.770602278244919,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6
040670,단암전자통신,2005-12-12,2005-12-09,1155,1110,31050000,43470000,0.961038961038961,1.4,KOSDAQ,stocks_change_ge_20pct
040740,스펙트럼,2005-09-20,2005-09-16,11200,11300,6039774,8433023,1.0089285714285714,1.3962481046476243,KOSDAQ,stocks_change_ge_20pct
040740,스펙트럼,2005-11-22,2005-11-21,7130,7200,8542627,10251153,1.0098176718092566,1.2000000702360059,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
040740,스펙트럼,2005-12-02,2005-12-01,8150,8400,10251153,12301384,1.030674846625767,1.200000039020001,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
041030,이루넷,2005-04-29,2005-04-28,3550,3710,10000000,12937000,1.0450704225352112,1.2937,KOSDAQ,stocks_change_ge_20pct
041060,이오리스,2005-04-18,2005-03-23,370,2295,23209230,4641846,6.202702702702703,0.2,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
041060,이오리스,2005-06-28,2005-06-27,1410,1315,4641846,15364412,0.9326241134751773,3.3099788316975616,KOSDAQ,stocks_change_ge_20pct
041140,모리스,2005-01-28,2005-01-27,1330,1325,3310700,5210700,0.9962406015037594,1.5738967589935664,KOSDAQ,stocks_change_ge_20pct
041140,모리스,2005-03-29,2005-03-28,2725,2320,5210700,6267700,0.8513761467889909,1.2028518241311148,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
041140,모리스,2005-07-15,2005-07-14,1290,1160,6986746,9172935,0.8992248062015504,1.3129051778896785,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
041140,성광,2005-11-17,2005-11-16,770,770,13351850,26351850,1,1.9736478465530993,KOSDAQ,stocks_change_ge_20pct
041310,모빌링크,2005-03-02,2005-02-03,3050,13200,5584128,4939870,4.327868852459017,0.88462692832256,KOSDAQ,price_ratio_ge_1.8
041510,에스엠,2005-07-08,2005-07-07,37200,20150,4707656,4707656,0.5416666666666666,1,KOSDAQ,price_ratio_le_0.6
041510,에스엠,2005-08-02,2005-08-01,16750,16650,4707656,10000000,0.9940298507462687,2.1241993892501916,KOSDAQ,stocks_change_ge_20pct
041800,코디콤,2005-10-21,2005-10-20,1595,1550,8000000,15807196,0.9717868338557993,1.9758995,KOSDAQ,stocks_change_ge_20pct
041910,에스텍파마,2005-05-26,2005-05-25,5430,5240,5000000,6600000,0.9650092081031307,1.32,KOSDAQ,stocks_change_ge_20pct
042040,케이피엠테크,2005-11-17,2005-11-16,1660,1565,8000000,11600000,0.9427710843373494,1.45,KOSDAQ,stocks_change_ge_20pct
042870,엠비엔파트너,2005-04-01,2005-02-24,95,1205,20603467,2060346,12.68421052631579,0.09999996602513547,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
042870,엠비엔파트너,2005-04-26,2005-04-25,860,900,2060346,9831346,1.0465116279069768,4.771696598532479,KOSDAQ,stocks_change_ge_20pct;split_5_to_1_like
042870,씨지아이,2005-08-11,2005-08-10,1225,1400,9831346,12491346,1.1428571428571428,1.2705631558486499,KOSDAQ,stocks_change_ge_20pct
042960,창민테크,2005-04-01,2005-03-28,445,35,8288000,8288000,0.07865168539325842,1,KOSDAQ,price_ratio_le_0.6
042960,창민테크,2005-04-11,2005-04-08,25,10,8288000,8288000,0.4,1,KOSDAQ,price_ratio_le_0.6
042960,창민테크,2005-04-12,2005-04-11,10,20,8288000,8288000,2,1,KOSDAQ,price_ratio_ge_1.8
043200,파루,2005-01-21,2005-01-20,1825,1870,5000000,6170000,1.0246575342465754,1.234,KOSDAQ,stocks_change_ge_20pct
