name,code,current_or_latest_name,first_date,last_date,markets,profile_path
한라캐스트,125490,한라캐스트,2025-08-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/125/125490.json
비나텍,126340,비나텍,2013-07-01,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/126/126340.json
현대에이치씨엔,126560,현대퓨처넷,2010-12-23,2020-11-16,KOSPI,atlas/symbol_profiles/126/126560.json
현대퓨처넷,126560,현대퓨처넷,2020-11-17,2026-02-20,KOSPI,atlas/symbol_profiles/126/126560.json
BGF에코머티리얼즈,126600,BGF에코머티리얼즈,2023-01-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/126/126600.json
코프라,126600,BGF에코머티리얼즈,2010-11-12,2023-01-11,KOSDAQ,atlas/symbol_profiles/126/126600.json
HMC스팩1호,126640,화신정공,2010-09-10,2011-08-16,KOSDAQ,atlas/symbol_profiles/126/126640.json
에이치엠씨제1호스팩,126640,화신정공,2010-08-31,2010-09-09,KOSDAQ,atlas/symbol_profiles/126/126640.json
화신정공,126640,화신정공,2011-08-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/126/126640.json
IBKS스팩1호,126680,IBKS스팩1호,2010-12-22,2013-07-26,KOSDAQ,atlas/symbol_profiles/126/126680.json
이트레이드1호스팩,126700,하이비젼시스템,2010-09-10,2012-02-13,KOSDAQ,atlas/symbol_profiles/126/126700.json
하이비젼시스템,126700,하이비젼시스템,2012-02-14,2026-02-20,KOSDAQ,atlas/symbol_profiles/126/126700.json
수산인더스트리,126720,수산인더스트리,2022-08-01,2026-02-20,KOSPI,atlas/symbol_profiles/126/126720.json
코칩,126730,코칩,2024-05-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/126/126730.json
뉴로스,126870,뉴로스,2012-02-15,2022-10-25,KOSDAQ,atlas/symbol_profiles/126/126870.json
제이엔케이글로벌,126880,제이엔케이글로벌,2024-05-03,2026-02-20,KOSDAQ,atlas/symbol_profiles/126/126880.json
제이엔케이히터,126880,제이엔케이글로벌,2011-01-31,2024-05-02,KOSDAQ,atlas/symbol_profiles/126/126880.json
디엔에이링크,127120,제이에스링크,2011-12-26,2025-04-09,KOSDAQ,atlas/symbol_profiles/127/127120.json
제이에스링크,127120,제이에스링크,2025-04-10,2026-02-20,KOSDAQ,atlas/symbol_profiles/127/127120.json
매직마이크로,127160,매직마이크로,2013-12-20,2022-09-21,KONEX|KOSDAQ,atlas/symbol_profiles/127/127160.json
아시아경제,127710,아시아경제,2015-07-31,2026-02-20,KOSDAQ,atlas/symbol_profiles/127/127710.json
화인써키트,127980,화인써키트,2023-02-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/127/127980.json
에코캡,128540,에코캡,2018-12-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/128/128540.json
피제이메탈,128660,피제이메탈,2010-12-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/128/128660.json
대성산업,128820,대성산업,2010-07-30,2026-02-20,KOSPI,atlas/symbol_profiles/128/128820.json
동부티에스블랙펄스팩,128910,동부티에스블랙펄스팩,2010-12-08,2013-07-12,KOSDAQ,atlas/symbol_profiles/128/128910.json
한미약품,128940,한미약품,2010-07-30,2026-02-20,KOSPI,atlas/symbol_profiles/128/128940.json
인터지스,129260,인터지스,2011-12-16,2026-02-20,KOSPI,atlas/symbol_profiles/129/129260.json
앱코,129890,앱코,2020-12-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/129/129890.json
대성하이텍,129920,대성하이텍,2022-08-22,2026-02-20,KOSDAQ,atlas/symbol_profiles/129/129920.json
GH신소재,130500,GH신소재,2016-11-21,2026-02-20,KOSDAQ,atlas/symbol_profiles/130/130500.json
금호엔티,130500,GH신소재,2013-08-02,2016-11-18,KOSDAQ,atlas/symbol_profiles/130/130500.json
나이스디앤비,130580,나이스디앤비,2011-12-22,2026-02-20,KOSDAQ,atlas/symbol_profiles/130/130580.json
한전산업,130660,한전산업,2010-12-16,2026-02-20,KOSPI,atlas/symbol_profiles/130/130660.json
티피씨글로벌,130740,티피씨글로벌,2011-02-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/130/130740.json
CJ E&M,130960,CJ E&M,2011-01-20,2018-07-17,KOSDAQ,atlas/symbol_profiles/130/130960.json
오미디어홀딩스,130960,CJ E&M,2010-10-15,2011-01-19,KOSDAQ,atlas/symbol_profiles/130/130960.json
디에이치피코리아,131030,옵투스제약,2013-11-29,2022-06-22,KOSDAQ,atlas/symbol_profiles/131/131030.json
옵투스제약,131030,옵투스제약,2022-06-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131030.json
하이제1호스팩,131030,옵투스제약,2010-12-03,2013-11-28,KOSDAQ,atlas/symbol_profiles/131/131030.json
시큐브,131090,시큐브,2011-12-21,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131090.json
리켐,131100,티엔엔터테인먼트,2011-06-14,2019-12-09,KOSDAQ,atlas/symbol_profiles/131/131100.json
스카이이앤엠,131100,티엔엔터테인먼트,2020-03-27,2022-09-27,KOSDAQ,atlas/symbol_profiles/131/131100.json
알이피,131100,티엔엔터테인먼트,2019-12-10,2020-03-26,KOSDAQ,atlas/symbol_profiles/131/131100.json
초록뱀이앤엠,131100,티엔엔터테인먼트,2022-09-28,2023-09-22,KOSDAQ,atlas/symbol_profiles/131/131100.json
티엔엔터테인먼트,131100,티엔엔터테인먼트,2023-09-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131100.json
딜리,131180,딜리,2011-01-31,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131180.json
대한과학,131220,대한과학,2011-10-11,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131220.json
티에스이,131290,티에스이,2011-01-05,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/131/131290.json
알서포트,131370,알서포트,2014-01-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131370.json
케이비게임앤앱스스팩,131370,알서포트,2011-01-05,2014-01-06,KOSDAQ,atlas/symbol_profiles/131/131370.json
원익피앤이,131390,원익피앤이,2021-04-16,2022-11-28,KOSDAQ,atlas/symbol_profiles/131/131390.json
피앤이솔루션,131390,원익피앤이,2011-09-27,2021-04-15,KOSDAQ,atlas/symbol_profiles/131/131390.json
액트,131400,이브이첨단소재,2010-12-27,2021-06-04,KOSDAQ,atlas/symbol_profiles/131/131400.json
이브이첨단소재,131400,이브이첨단소재,2021-06-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131400.json
파인텍,131760,파인텍,2015-08-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/131/131760.json
두산테스나,131970,두산테스나,2022-05-27,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/131/131970.json
테스나,131970,두산테스나,2013-10-22,2022-05-26,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/131/131970.json
메가엠디,133750,메가엠디,2015-12-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/133/133750.json
화인베스틸,133820,화인베스틸,2014-07-22,2026-02-20,KOSPI,atlas/symbol_profiles/133/133820.json
거북선7호,134000,거북선7호,2010-11-10,2012-02-29,KOSPI,atlas/symbol_profiles/134/134000.json
이퓨쳐,134060,이퓨쳐,2011-04-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/134/134060.json
미원화학,134380,미원화학,2011-02-15,2026-02-20,KOSPI,atlas/symbol_profiles/134/134380.json
디엠티,134580,탑코미디어,2013-11-26,2022-01-12,KOSDAQ,atlas/symbol_profiles/134/134580.json
탑코미디어,134580,탑코미디어,2022-01-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/134/134580.json
화진,134780,화진,2011-08-10,2020-07-01,KOSDAQ,atlas/symbol_profiles/134/134780.json
시디즈,134790,시디즈,2018-04-20,2026-02-20,KOSPI,atlas/symbol_profiles/134/134790.json
팀스,134790,시디즈,2011-01-25,2018-04-19,KOSPI,atlas/symbol_profiles/134/134790.json
글로벌광통신,135160,무송지오씨,2015-12-28,2016-09-22,KONEX,atlas/symbol_profiles/135/135160.json
무송지오씨,135160,무송지오씨,2022-06-30,2023-04-28,KONEX,atlas/symbol_profiles/135/135160.json
지오씨,135160,무송지오씨,2016-09-23,2022-06-29,KONEX,atlas/symbol_profiles/135/135160.json
세종머티리얼즈,135270,세종머티리얼즈,2014-12-17,2019-10-01,KONEX,atlas/symbol_profiles/135/135270.json
원일티엔아이,136150,원일티엔아이,2025-05-09,2026-02-20,KOSDAQ,atlas/symbol_profiles/136/136150.json
아셈스,136410,아셈스,2022-02-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/136/136410.json
하림,136480,하림,2011-05-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/136/136480.json
선진,136490,선진,2011-02-16,2026-02-20,KOSPI,atlas/symbol_profiles/136/136490.json
스마트솔루션즈,136510,스마트솔루션즈,2022-07-07,2024-07-24,KOSDAQ,atlas/symbol_profiles/136/136510.json
쎄미시스코,136510,스마트솔루션즈,2011-11-18,2021-11-11,KOSDAQ,atlas/symbol_profiles/136/136510.json
에디슨EV,136510,스마트솔루션즈,2021-11-12,2022-07-06,KOSDAQ,atlas/symbol_profiles/136/136510.json
윈스,136540,윈스테크넷,2014-04-11,2025-04-15,KOSDAQ,atlas/symbol_profiles/136/136540.json
윈스테크넷,136540,윈스테크넷,2011-05-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/136/136540.json
큐엠씨,136660,큐엠씨,2014-07-01,2026-02-20,KONEX,atlas/symbol_profiles/136/136660.json
나래나노텍,137080,나래나노텍,2022-02-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/137/137080.json
에스디바이오센서,137310,에스디바이오센서,2021-07-16,2026-02-20,KOSPI,atlas/symbol_profiles/137/137310.json
피엔티,137400,피엔티,2012-07-06,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/137/137400.json
넥스트아이,137940,넥스트아이,2011-06-14,2026-02-20,KOSDAQ,atlas/symbol_profiles/137/137940.json
제이씨케미칼,137950,제이씨케미칼,2011-08-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/137/137950.json
메리츠금융지주,138040,메리츠금융지주,2011-05-13,2026-02-20,KOSPI,atlas/symbol_profiles/138/138040.json
신진에스엠,138070,신진에스엠,2011-11-28,2026-02-20,KOSDAQ,atlas/symbol_profiles/138/138070.json
오이솔루션,138080,오이솔루션,2014-02-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/138/138080.json
엔에스쇼핑,138250,엔에스쇼핑,2015-03-27,2022-03-21,KOSPI,atlas/symbol_profiles/138/138250.json
지성이씨에스,138290,지성이씨에스,2015-11-30,2018-08-21,KONEX,atlas/symbol_profiles/138/138290.json
앤로보틱스,138360,앤로보틱스,2026-02-10,2026-02-20,KOSDAQ,atlas/symbol_profiles/138/138360.json
에이씨티,138360,앤로보틱스,2013-11-08,2021-08-19,KOSDAQ,atlas/symbol_profiles/138/138360.json
협진,138360,앤로보틱스,2021-08-20,2026-02-09,KOSDAQ,atlas/symbol_profiles/138/138360.json
이코리아리츠,138440,이코리아리츠,2011-03-10,2015-09-15,KOSPI,atlas/symbol_profiles/138/138440.json
코오롱ENP,138490,코오롱ENP,2024-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/138/138490.json
코오롱플라스틱,138490,코오롱ENP,2011-06-15,2024-04-30,KOSPI,atlas/symbol_profiles/138/138490.json
비즈니스온,138580,비즈니스온,2017-11-30,2024-11-21,KOSDAQ,atlas/symbol_profiles/138/138580.json
나이벡,138610,나이벡,2011-07-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/138/138610.json
엘아이에스,138690,엘아이에스,2015-05-12,2023-12-05,KOSDAQ,atlas/symbol_profiles/138/138690.json
엘티에스,138690,엘아이에스,2011-06-02,2015-05-11,KOSDAQ,atlas/symbol_profiles/138/138690.json
BNK금융지주,138930,BNK금융지주,2015-04-21,2026-02-20,KOSPI,atlas/symbol_profiles/138/138930.json
BS금융지주,138930,BNK금융지주,2011-03-30,2015-04-20,KOSPI,atlas/symbol_profiles/138/138930.json
BF랩스,139050,BF랩스,2024-01-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/139/139050.json
경봉,139050,BF랩스,2011-07-29,2017-04-26,KOSDAQ,atlas/symbol_profiles/139/139050.json
데일리블록체인,139050,BF랩스,2018-03-07,2021-01-29,KOSDAQ,atlas/symbol_profiles/139/139050.json
시티랩스,139050,BF랩스,2021-02-01,2024-01-22,KOSDAQ,atlas/symbol_profiles/139/139050.json
아이지스시스템,139050,BF랩스,2017-04-27,2018-03-06,KOSDAQ,atlas/symbol_profiles/139/139050.json
DGB금융지주,139130,iM금융지주,2011-06-07,2025-04-11,KOSPI,atlas/symbol_profiles/139/139130.json
iM금융지주,139130,iM금융지주,2025-04-14,2026-02-20,KOSPI,atlas/symbol_profiles/139/139130.json
퓨얼셀,139170,퓨얼셀,2013-07-01,2014-10-29,KONEX,atlas/symbol_profiles/139/139170.json
하이골드2호,139200,하이골드2호,2011-04-15,2017-01-10,KOSPI,atlas/symbol_profiles/139/139200.json
이마트,139480,이마트,2011-06-10,2026-02-20,KOSPI,atlas/symbol_profiles/139/139480.json
넥스트리밍,139670,키네마스터,2011-12-02,2019-04-19,KOSDAQ,atlas/symbol_profiles/139/139670.json
키네마스터,139670,키네마스터,2019-04-22,2026-02-20,KOSDAQ,atlas/symbol_profiles/139/139670.json
아주스틸,139990,아주스틸,2021-08-20,2026-02-20,KOSPI,atlas/symbol_profiles/139/139990.json
서플러스글로벌,140070,서플러스글로벌,2017-01-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/140/140070.json
청광건설,140290,청광건설,2019-10-01,2023-05-04,KONEX,atlas/symbol_profiles/140/140290.json
청광종건,140290,청광건설,2013-12-20,2019-09-30,KONEX,atlas/symbol_profiles/140/140290.json
동아팜텍,140410,메지온,2012-01-20,2013-04-19,KOSDAQ,atlas/symbol_profiles/140/140410.json
메지온,140410,메지온,2013-04-22,2026-02-20,KOSDAQ,atlas/symbol_profiles/140/140410.json
카티스,140430,카티스,2024-05-03,2026-02-20,KOSDAQ,atlas/symbol_profiles/140/140430.json
대창스틸,140520,대창스틸,2014-12-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/140/140520.json
엔솔바이오,140610,엔솔바이오사이언스,2018-09-10,2018-10-08,KONEX,atlas/symbol_profiles/140/140610.json
엔솔바이오사이언스,140610,엔솔바이오사이언스,2018-10-10,2026-02-20,KONEX,atlas/symbol_profiles/140/140610.json
위월드,140660,위월드,2013-12-26,2026-02-20,KONEX,atlas/symbol_profiles/140/140660.json
알에스오토메이션,140670,알에스오토메이션,2017-08-11,2026-02-20,KOSDAQ,atlas/symbol_profiles/140/140670.json
파크시스템스,140860,파크시스템스,2015-12-17,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/140/140860.json
트러스제7호,140890,트러스제7호,2011-09-30,2019-05-03,KOSPI,atlas/symbol_profiles/140/140890.json
광희리츠,140910,에이리츠,2011-07-14,2017-04-13,KOSPI,atlas/symbol_profiles/140/140910.json
에이리츠,140910,에이리츠,2017-04-14,2026-02-20,KOSPI,atlas/symbol_profiles/140/140910.json
비아트론,141000,비아트론,2012-05-04,2026-02-20,KOSDAQ,atlas/symbol_profiles/141/141000.json
디에스앤엘,141020,디에스앤엘,2022-04-25,2024-01-02,KOSDAQ,atlas/symbol_profiles/141/141020.json
포티스,141020,디에스앤엘,2013-01-29,2022-04-22,KOSDAQ,atlas/symbol_profiles/141/141020.json
맥스로텍,141070,맥스로텍,2012-11-16,2021-09-15,KOSDAQ,atlas/symbol_profiles/141/141070.json
레고켐바이오,141080,리가켐바이오,2013-05-10,2024-04-18,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/141/141080.json
리가켐바이오,141080,리가켐바이오,2024-04-19,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/141/141080.json
유니트론텍,142210,유니트론텍,2016-02-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/142/142210.json
녹십자엠에스,142280,녹십자엠에스,2014-12-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/142/142280.json
모아라이프플러스,142760,모아라이프플러스,2024-04-17,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/142/142760.json
바이오리더스,142760,모아라이프플러스,2014-11-26,2022-04-22,KONEX|KOSDAQ,atlas/symbol_profiles/142/142760.json
비엘,142760,모아라이프플러스,2022-04-25,2024-04-16,KONEX|KOSDAQ,atlas/symbol_profiles/142/142760.json
아이디스,143160,아이디스,2011-09-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/143/143160.json
핸즈코퍼레이션,143210,핸즈코퍼레이션,2016-12-02,2026-02-20,KOSPI,atlas/symbol_profiles/143/143210.json
사람인,143240,사람인,2023-04-19,2026-02-20,KOSDAQ,atlas/symbol_profiles/143/143240.json
사람인에이치알,143240,사람인,2012-02-21,2023-04-18,KOSDAQ,atlas/symbol_profiles/143/143240.json
영우디에스피,143540,영우디에스피,2014-10-29,2026-02-20,KOSDAQ,atlas/symbol_profiles/143/143540.json
녹십자랩셀,144510,지씨셀,2016-06-23,2021-11-16,KOSDAQ,atlas/symbol_profiles/144/144510.json
지씨셀,144510,지씨셀,2021-11-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/144/144510.json
코오롱머티리얼,144620,코오롱머티리얼,2012-04-05,2021-11-04,KOSPI,atlas/symbol_profiles/144/144620.json
씨아이에스,144630,씨아이에스,2014-04-25,2017-01-19,KONEX,atlas/symbol_profiles/144/144630.json
피엠디아카데미,144740,피엠디아카데미,2013-07-01,2018-08-06,KONEX,atlas/symbol_profiles/144/144740.json
뉴파워프라즈마,144960,뉴파워프라즈마,2016-11-30,2026-02-20,KOSDAQ,atlas/symbol_profiles/144/144960.json
휴젤,145020,휴젤,2015-12-24,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/145/145020.json
노브랜드,145170,노브랜드,2024-05-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/145/145170.json
다이나믹디자인,145210,다이나믹디자인,2021-08-10,2026-02-20,KOSPI,atlas/symbol_profiles/145/145210.json
세화아이엠씨,145210,다이나믹디자인,2015-03-19,2021-08-09,KOSPI,atlas/symbol_profiles/145/145210.json
케이탑리츠,145270,케이탑리츠,2012-01-31,2026-02-20,KOSPI,atlas/symbol_profiles/145/145270.json
덴티움,145720,덴티움,2017-03-15,2026-02-20,KOSPI,atlas/symbol_profiles/145/145720.json
삼양사,145990,삼양사,2011-12-05,2026-02-20,KOSPI,atlas/symbol_profiles/145/145990.json
삼양사우,145995,삼양사우,2011-12-05,2026-02-20,KOSPI,atlas/symbol_profiles/145/145995.json
율촌,146060,율촌,2023-09-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/146/146060.json
비씨엔씨,146320,비씨엔씨,2022-03-03,2026-02-20,KOSDAQ,atlas/symbol_profiles/146/146320.json
마이크로프랜드,147760,피엠티,2016-12-12,2023-04-24,KOSDAQ,atlas/symbol_profiles/147/147760.json
피엠티,147760,피엠티,2023-04-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/147/147760.json
제룡산업,147830,제룡산업,2012-02-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/147/147830.json
비디아이,148140,비디아이,2017-01-16,2024-06-05,KONEX|KOSDAQ,atlas/symbol_profiles/148/148140.json
세경하이테크,148150,세경하이테크,2019-07-30,2026-02-20,KOSDAQ,atlas/symbol_profiles/148/148150.json
알엔투테크놀로지,148250,알엔투테크놀로지,2013-12-24,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/148/148250.json
비큐 AI,148780,비큐AI,2024-05-13,2024-05-23,KONEX|KOSDAQ,atlas/symbol_profiles/148/148780.json
비큐AI,148780,비큐AI,2024-05-24,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/148/148780.json
비큐에이아이,148780,비큐AI,2024-04-23,2024-05-10,KONEX|KOSDAQ,atlas/symbol_profiles/148/148780.json
비플라이소프트,148780,비큐AI,2016-11-16,2024-04-22,KONEX|KOSDAQ,atlas/symbol_profiles/148/148780.json
에이치와이티씨,148930,에이치와이티씨,2022-08-09,2026-02-20,KOSDAQ,atlas/symbol_profiles/148/148930.json
아이케이세미콘,149010,아이케이세미콘,2014-11-14,2026-02-20,KONEX,atlas/symbol_profiles/149/149010.json
케이비부국위탁리츠,149130,케이비부국위탁리츠,2012-06-12,2015-02-27,KOSPI,atlas/symbol_profiles/149/149130.json
아퓨어스,149300,아퓨어스,2019-09-03,2026-02-20,KONEX,atlas/symbol_profiles/149/149300.json
모다,149940,모다,2017-04-20,2020-07-09,KOSDAQ,atlas/symbol_profiles/149/149940.json
모다정보통신,149940,모다,2012-09-25,2017-04-19,KOSDAQ,atlas/symbol_profiles/149/149940.json
아바텍,149950,아바텍,2012-11-06,2026-02-20,KOSDAQ,atlas/symbol_profiles/149/149950.json
하이로닉,149980,하이로닉,2013-07-01,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/149/149980.json
엘스트로,150440,피노텍,2014-12-05,2015-04-22,KONEX,atlas/symbol_profiles/150/150440.json
피노텍,150440,피노텍,2015-04-23,2024-03-20,KONEX,atlas/symbol_profiles/150/150440.json
인트로메딕,150840,인트로메딕,2013-12-19,2026-01-23,KOSDAQ,atlas/symbol_profiles/150/150840.json
파수,150900,파수,2020-04-14,2026-02-20,KOSDAQ,atlas/symbol_profiles/150/150900.json
파수닷컴,150900,파수,2013-10-18,2020-04-13,KOSDAQ,atlas/symbol_profiles/150/150900.json
테라텍,151750,테라텍,2013-07-01,2016-02-22,KONEX,atlas/symbol_profiles/151/151750.json
KG ETS,151860,KG에코솔루션,2013-07-24,2024-04-29,KOSDAQ,atlas/symbol_profiles/151/151860.json
KG에코솔루션,151860,KG에코솔루션,2024-05-09,2026-02-20,KOSDAQ,atlas/symbol_profiles/151/151860.json
케이지에코솔루션,151860,KG에코솔루션,2024-04-30,2024-05-08,KOSDAQ,atlas/symbol_profiles/151/151860.json
SBW생명과학,151910,퓨처코어,2022-04-22,2024-05-07,KOSDAQ,atlas/symbol_profiles/151/151910.json
나노스,151910,퓨처코어,2012-08-02,2022-04-21,KOSDAQ,atlas/symbol_profiles/151/151910.json
퓨처코어,151910,퓨처코어,2024-05-08,2025-11-25,KOSDAQ,atlas/symbol_profiles/151/151910.json
코리아오토글라스,152330,코리아오토글라스,2015-12-29,2020-12-17,KOSPI,atlas/symbol_profiles/152/152330.json
한국ANKOR유전,152550,한국ANKOR유전,2012-03-08,2026-02-20,KOSPI,atlas/symbol_profiles/152/152550.json
하이골드3호,153360,하이골드3호,2012-05-04,2022-04-08,KOSPI,atlas/symbol_profiles/153/153360.json
네이블,153460,네이블,2012-07-19,2026-02-20,KOSDAQ,atlas/symbol_profiles/153/153460.json
우리이앤엘,153490,우리이앤엘,2013-02-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/153/153490.json
옵티팜,153710,옵티팜,2018-10-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/153/153710.json
아시아종묘,154030,아시아종묘,2014-07-08,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/154/154030.json
다산솔루에타,154040,다산솔루에타,2023-04-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/154/154040.json
솔루에타,154040,다산솔루에타,2013-12-27,2023-04-25,KOSDAQ,atlas/symbol_profiles/154/154040.json
와이엠씨,155650,와이엠씨,2012-11-15,2026-02-20,KOSDAQ,atlas/symbol_profiles/155/155650.json
DSR,155660,DSR,2013-05-15,2026-02-20,KOSPI,atlas/symbol_profiles/155/155660.json
바다로19호,155900,바다로19호,2012-06-29,2023-11-23,KOSPI,atlas/symbol_profiles/155/155900.json
지디,155960,지디,2013-02-13,2018-10-11,KOSDAQ,atlas/symbol_profiles/155/155960.json
엘앤케이바이오,156100,엘앤케이바이오,2013-07-01,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/156/156100.json
비앤에스미디어,156170,비앤에스미디어,2013-07-01,2017-07-12,KONEX,atlas/symbol_profiles/156/156170.json
에스에이티이엔지,158300,에스에이티이엔지,2013-07-01,2021-12-08,KONEX,atlas/symbol_profiles/158/158300.json
세호로보트,158310,참존글로벌,2013-04-03,2016-04-21,KOSDAQ,atlas/symbol_profiles/158/158310.json
스타모빌리티,158310,참존글로벌,2019-08-14,2021-08-19,KOSDAQ,atlas/symbol_profiles/158/158310.json
인터불스,158310,참존글로벌,2016-04-22,2019-08-13,KOSDAQ,atlas/symbol_profiles/158/158310.json
참존글로벌,158310,참존글로벌,2021-08-20,2022-11-08,KOSDAQ,atlas/symbol_profiles/158/158310.json
삼목강업,158380,삼목강업,2013-04-30,2016-04-20,KOSDAQ,atlas/symbol_profiles/158/158380.json
아톤,158430,아톤,2019-10-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/158/158430.json
아스플로,159010,아스플로,2021-10-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/159/159010.json
제로투세븐,159580,제로투세븐,2013-02-19,2026-02-20,KOSDAQ,atlas/symbol_profiles/159/159580.json
하이골드8호,159650,하이골드8호,2012-09-17,2020-04-24,KOSPI,atlas/symbol_profiles/159/159650.json
CS엘쏠라,159910,에코글로우,2012-12-27,2015-04-15,KOSDAQ,atlas/symbol_profiles/159/159910.json
MBK,159910,에코글로우,2015-04-16,2017-03-02,KOSDAQ,atlas/symbol_profiles/159/159910.json
스킨앤스킨,159910,에코글로우,2017-03-03,2025-05-19,KOSDAQ,atlas/symbol_profiles/159/159910.json
에코글로우,159910,에코글로우,2025-05-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/159/159910.json
하이젠알앤엠,160190,하이젠알앤엠,2024-06-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/160/160190.json
웹솔루스,160350,웹솔루스,2013-07-01,2015-04-29,KONEX,atlas/symbol_profiles/160/160350.json
NEW,160550,NEW,2015-01-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/160/160550.json
뉴,160550,NEW,2014-12-23,2014-12-30,KOSDAQ,atlas/symbol_profiles/160/160550.json
에스엔텍,160600,이큐셀,2015-06-26,2019-10-07,KOSDAQ,atlas/symbol_profiles/160/160600.json
에스엔텍비엠,160600,이큐셀,2019-10-08,2020-04-20,KOSDAQ,atlas/symbol_profiles/160/160600.json
이큐셀,160600,이큐셀,2020-04-21,2025-02-13,KOSDAQ,atlas/symbol_profiles/160/160600.json
싸이맥스,160980,싸이맥스,2015-06-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/160/160980.json
애경유화,161000,애경케미칼,2012-09-17,2021-11-15,KOSPI,atlas/symbol_profiles/161/161000.json
애경케미칼,161000,애경케미칼,2021-11-16,2026-02-20,KOSPI,atlas/symbol_profiles/161/161000.json
한국타이어,161390,한국타이어앤테크놀로지,2012-10-04,2019-05-21,KOSPI,atlas/symbol_profiles/161/161390.json
한국타이어앤테크놀로지,161390,한국타이어앤테크놀로지,2019-05-22,2026-02-20,KOSPI,atlas/symbol_profiles/161/161390.json
THE MIDONG,161570,THE MIDONG,2018-11-12,2024-06-14,KOSDAQ,atlas/symbol_profiles/161/161570.json
미동앤씨네마,161570,THE MIDONG,2016-04-18,2018-11-09,KOSDAQ,atlas/symbol_profiles/161/161570.json
미동전자통신,161570,THE MIDONG,2013-11-13,2016-04-15,KOSDAQ,atlas/symbol_profiles/161/161570.json
필옵틱스,161580,필옵틱스,2017-06-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/161/161580.json
한국콜마,161890,한국콜마,2012-10-19,2026-02-20,KOSPI,atlas/symbol_profiles/161/161890.json
